date,gold_futures_STC,gold_futures_MTC,gold_futures_LTC,silver_futures_STC,silver_futures_MTC,silver_futures_LTC,platinum_futures_STC,platinum_futures_MTC,platinum_futures_LTC,palladium_futures_STC,palladium_futures_MTC,palladium_futures_LTC,gold_spot_STC,gold_spot_MTC,gold_spot_LTC,silver_spot_STC,silver_spot_MTC,silver_spot_LTC,platinum_spot_STC,platinum_spot_MTC,platinum_spot_LTC,palladium_spot_STC,palladium_spot_MTC,palladium_spot_LTC
2012-01-30,-0.48734225124502983,0.5473717490224336,0.0668960370609032,-1.5368275800981483,0.8251019050880004,-0.06965596153524946,-1.0783345592067315,0.17603948307650436,0.17331180214988348,-0.725249463386568,0.5308504130636709,0.005979543894291714,-0.9444454431648839,0.3945336042689176,0.07559900455824606,-1.9426056617487188,0.496051854506562,0.23010207658952217,-0.9864805513695456,0.27502051578715037,0.10442150152615831,-0.8583242191895375,0.7833330989837938,-0.17987885209563093
2012-01-31,-0.12041841497981726,0.4021469500731993,0.0636154250263774,-1.5291959593584377,0.8053405640071969,-0.06969261592835808,-1.4844720910148328,0.12418994222864765,0.17207525175479965,-1.0097509474760606,0.40712379719104086,0.006044806120843849,0.06026466789962037,0.2213401159194652,0.07592357935837615,-1.5850874674604123,0.292173174353175,0.22755797934065178,-1.829857099417707,0.21728558715527818,0.1038884786816908,-0.8180539454088704,0.6335574102998665,-0.18073396584455778
2012-02-01,0.2169084565471181,0.2444101490186416,0.0601874905560445,0.9110833349765365,0.7838745558723613,-0.06973015181154842,1.4359748662077334,0.08549482596879782,0.17079702741430947,1.5041285434461573,0.28326872809132253,0.0061133429430626565,0.32352943456019506,0.04248278259228579,0.0762427366875679,1.339512142202969,0.09614535308849914,0.2249386712046518,1.5172401583412032,0.16730357938347407,0.10333910495919728,1.4019865920320655,0.48473492817272446,-0.1816194445433322
2012-02-02,0.39393217845301187,0.10804576407121991,0.05661904120152472,0.3916426390218024,0.7607760292700694,-0.06976857112272508,0.34128751421400316,0.06439907899323138,0.16947839108920446,1.530226795759352,0.16914389635575636,0.006185147944849506,0.8287880659031959,-0.12043577595418642,0.07655645232689337,1.7046393202359096,-0.0747107206057464,0.22224841149826774,0.5988818655007138,0.13129663283079746,0.10277402695143727,1.2956571330155349,0.35092625948912093,-0.18253296077333325
2012-02-03,-1.1485526653156604,0.00978673031401385,0.05291688451443813,-1.9206800962541624,0.7361284360240505,-0.06980787577689843,-0.5371815078080158,0.06497392723547418,0.16812060474027873,-0.36193685937963505,0.07342977285995081,0.006260215545727567,-1.6953648147524913,-0.24676519390784654,0.0768647020574232,-2.0167351757265415,-0.20341142169809068,0.21949145953824556,-0.8033472276871607,0.11572569000726174,0.10219389125117241,-0.37977786123563495,0.243704233352512,-0.18347217926089412
2012-02-06,-0.8841973115649933,-0.05373395343595552,0.049087828046403784,-0.6372112027869802,0.7100222772908885,-0.06984806764435073,-0.3420795275557872,0.08918218553060098,0.16672493032832528,-0.3332680705226918,0.0013577193101328988,0.0063385440628873635,-0.11802938745619138,-0.3218663012597363,0.07716746166023017,0.14782041875725613,-0.2753791650596462,0.21667207464133115,0.11201438300992161,0.12573566498531236,0.10159934445116356,0.08682893080093557,0.16870430818130716,-0.18443476460436975
2012-02-07,1.408566072335107,-0.10050412982650749,0.045138679349042615,0.6943122901512725,0.68255413458311,-0.06988914849650758,1.2450126683786165,0.13561330507354047,0.16529262981413717,0.5216954464186866,-0.047209420825122556,0.006420134614141822,1.7308824682214716,-0.33374746117858844,0.07746470691638468,1.453588835619119,-0.28154368747610425,0.21379451612427078,1.2339834449571216,0.16283741455038592,0.1009910331441719,0.4145987974337031,0.12555567666237943,-0.18541838021626753
2012-02-08,-0.8754084080853825,-0.14851909830154492,0.04107624597397347,-2.0272612890290738,0.6538258686902558,-0.06993112008141449,0.6190391792645241,0.2006118650612424,0.16382496515850775,0.9527065769250332,-0.0741878768469462,0.006504987701630924,-0.4111588883113947,-0.27284979517367985,0.07775641360695856,-0.5473806939117388,-0.2214048067572835,0.2108630433038104,0.5225555671994988,0.22300132347519158,0.10036960392295821,0.8519603503035569,0.11047834121918987,-0.18642068785625682
2012-02-09,0.7357829938307505,-0.20249439999230026,0.03690733547281755,0.07601436587322091,0.6239435122002459,-0.06997398413217847,-0.7755786859151648,0.2794758028694783,0.16232319832223005,-0.4154942143450101,-0.08181140478300505,0.00659310271795175,-0.1636636570804677,-0.14346878708706584,0.07804255751302364,-0.2513207985069633,-0.10390164754969083,0.20788191549669563,-0.820783199514689,0.2989787357113499,0.09973570338028359,-0.5311176388332361,0.11943625295182655,-0.1874393489415903
2012-02-10,-0.7033325850504267,-0.24666439937926196,0.032638755397194005,-1.4501225003332923,0.5930146312963538,-0.07001774231579175,-0.4223797912776087,0.3669573571217653,0.16078859126609713,-1.107494576581198,-0.07259701621924888,0.006684476906470581,-0.6398177212542988,0.02625693297947989,0.07832311441565092,-1.2674595668981703,0.05488966031815473,0.2048553920196727,-0.3613523909606071,0.3830353743916145,0.09908997810890921,-0.8473157432519216,0.14815545370588218,-0.18847202516263545
2012-02-13,0.20230127362966355,-0.25376564865184875,0.028277313298723315,-0.14055140305177677,0.5611473846294929,-0.07006239625891436,-1.3835600847560887,0.4571477373188184,0.159222405950902,-0.6998896632844229,-0.04911380088280426,0.006779103307760215,-0.2689243644006434,0.20136117159266032,0.07859806009591208,-0.07842578363734987,0.23346269409965006,0.20178773218948715,-1.0197034152195619,0.4676176647253622,0.09843307470159568,-0.8978085943396885,0.19174313244424532,-0.18951637930222476
2012-02-14,-0.2401940549816713,-0.20192487450773744,0.02382981672902504,-1.5736068747780934,0.5284505416177494,-0.07010794758185696,-1.602658115275226,0.5434941095388854,0.15762590433743873,-1.624888854775028,-0.014146831820491673,0.006876973021380704,-0.5310788947872056,0.35052851679798636,0.07886737033487867,-0.9631624110650971,0.4076545730904245,0.1986831953228852,-2.0783976924524454,0.5457119966132449,0.09776563975110507,-1.5039112797310838,0.24465530620477438,-0.1905700744163056
2012-02-15,0.6429101580812242,-0.05857798962427806,0.019303073239718915,-0.2451194778056967,0.4950330468731664,-0.07015439788682068,-0.7290680195875949,0.6189497550526409,0.156000348386499,-0.39985201850187035,0.028149635094197017,0.006978075094981696,-0.07564761046005442,0.455882174720331,0.0791310209136222,-1.1078217615234438,0.554173279016217,0.1955460407366132,-0.4010022173635451,0.6109451488391555,0.09708831985019621,-0.7684486583866654,0.3007363839643062,-0.19163077356082597
2012-02-16,-0.20441398463880706,0.2070686940395612,0.014703890382425158,-0.5046120715166739,0.4610038705311617,-0.07020174870356874,-1.0970382731814565,0.6762816717990876,0.15434700005887714,1.7026156337128284,0.07205403656969217,0.007082397353101871,-0.5942528901987207,0.510813082149088,0.07938898761321411,-0.6994152402044275,0.6563999381353328,0.19238052774741632,-1.3992123192977801,0.6569525537650016,0.09640176159163197,1.8412473321124185,0.3526070920242433,-0.1926961397917337
2012-02-17,-0.7388684144485232,0.5840821866976911,0.01003907570876375,-0.8187825070967476,0.4264719866452741,-0.07025000153442623,-0.5578747180715783,0.7083077139930111,0.1526671213153657,-1.6523037356187964,0.11151893845568925,0.007189925704652378,-0.8675305648428111,0.510887252332068,0.07964124621472603,-1.5544716076469363,0.7063984041735853,0.18919091567204088,-0.29286389243076405,0.6773354997198102,0.09570661156817294,-1.6867912370641407,0.39259439616773284,-0.193763836164976
2012-02-20,0.8984779500122175,0.967458550885445,0.005315436770354502,3.265507283334754,0.3915463692147616,-0.07029915782743872,-0.13389996600414544,0.7078657805049114,0.15096197411675832,1.25651157307036,0.14048157954646015,0.0073006448684142175,0.10762041110305087,0.45168231024762595,0.07988777249922921,0.041945574240269456,0.699251729051861,0.18598146382723277,0.21712480359541741,0.6656952750326071,0.09500351637257967,1.3417904377332026,0.4130219338240839,-0.19483152573650137
2012-02-22,-0.4447561580256705,1.1694731113582382,0.0005397811188171259,-0.7955754012549417,0.35633599214430567,-0.07034921893607267,3.7940414591164897,0.6680237328645149,0.1492328204238466,3.4952633051089927,0.15308173107367354,0.0074145371970914115,1.992822675546314,0.33007661863085525,0.08012854224779499,1.3077386083635307,0.6303502847224478,0.18275643152973814,3.831536273991918,0.6158129073036025,0.09429312259761387,3.4988545144700502,0.40705978950351296,-0.19589687156225735
2012-02-23,-0.15182046302091068,0.999371666343908,-0.00428108369422768,3.480007516437265,0.32094988659240586,-0.07040018610456972,-0.7676264967492091,0.585361957284662,0.14748092219742714,-0.6390669462565292,0.14525444687252556,0.0075315828138338495,-0.07921020531684553,0.1518430702560432,0.08036353124149578,2.396378664894123,0.4950844431376363,0.17952007809630285,-0.8046794820990566,0.5249594390022664,0.0935760768360359,-0.9061383657466822,0.3720221502442242,-0.1969575366981927
2012-02-24,-0.9341858632754259,0.3875665097034349,-0.00914035011716055,-0.8300499942368138,0.28549743615410517,-0.07045206041428619,-1.2323847957029566,0.46724613727324515,0.14570754139828979,-0.9911578956327884,0.11624653851865135,0.007651759900949157,-0.4063621049430154,-0.06111096582958561,0.08059271526140213,-0.4400369280293295,0.29202082775895866,0.17627666284367202,-0.9029435963797985,0.4016886028146942,0.09285302568060678,-1.0236077721226287,0.3090117098851021,-0.1980111842002535
2012-02-27,0.3484436514749068,-0.418888553241207,-0.014031210598361751,0.34538148481825226,0.2500885780503693,-0.07050484268869228,-1.0182212311283234,0.32437318418824046,0.1439139399872289,-0.9924737574355632,0.06732582608124354,0.007775045158431117,-0.04194645416906112,-0.28291685169756925,0.08081607008858606,-0.06786098948669328,0.036013682348896056,0.17303044508859275,-0.7302543870046434,0.25740006844071156,0.09212461572408816,-1.015065348971635,0.2219085754643601,-0.19905547712438815
2012-02-28,1.9112218083997319,-1.1345467442610104,-0.018946857586210966,4.479188866530555,0.21483331235949657,-0.07055853359336235,0.8335435409991306,0.16762464783859296,0.14210137992503782,2.548246077613899,0.005403439104708058,0.007901413982044199,1.3142432913414999,-0.48763852695219484,0.08103357150411857,4.107832887577258,-0.24057604076491299,0.16978568414781073,0.3902354578997762,0.10351222538744438,0.0913914935592403,2.5750207828905376,0.12211984228345676,-0.20008807852654537
2012-02-29,-2.870357328479322,-1.5125671656335549,-0.023880483529088954,-7.246862298262367,0.17984122175045825,-0.07061313360171093,-2.843353886604213,0.007882078033246198,0.14027112317250867,-2.3207632666257645,-0.05759354400897665,0.008030839936767661,-4.527875555929514,-0.6493399311977499,0.08124519528907154,-6.013861127562326,-0.5018047749908539,0.16654663933807137,-2.403482579771299,-0.04855653683798353,0.09065430577882415,-2.4276454069040834,0.02480479282878975,-0.20110665146267115
2012-03-01,2.0589223906885614,-1.3951743419473566,-0.02882528087537386,2.824532075732116,0.14522015913137704,-0.07066864301260059,1.6219992205792153,-0.14398207977089045,0.13842443169043656,1.4171359406699937,-0.11083192179437529,0.00816329577295244,2.005822508993348,-0.747983385886711,0.08145091722451654,2.945102420881182,-0.7117289537373118,0.1633175699761214,1.5210068394515477,-0.187408956240007,0.08991369897560197,2.2018418975530936,-0.057924452854198144,-0.20210885898871447
2012-03-02,0.2615518415594702,-0.9503912664791053,-0.033774442073447604,-3.277742531723443,0.11107205646977977,-0.07072506187048128,-0.1579454294842375,-0.2780625074689598,0.13656256743961273,-0.5866261711645703,-0.15057965064147655,0.008298753791063457,0.36329455481337447,-0.787140839655625,0.08165071309152516,-1.2835747552897425,-0.8410039660283256,0.16010273537870573,0.1552783316071864,-0.30335881505607964,0.08917031974233294,-0.23882571566965227,-0.11909320803769904,-0.20309236536933373
2012-03-05,0.11247280129930348,-0.4194179788216443,-0.038721159571689624,-2.4401326955906746,0.07749099579987591,-0.07078238992676325,-1.6993168272673056,-0.38893979752931684,0.1346867923808316,-0.3130593820726273,-0.17485975446863555,0.00843718562965401,0.37456769819475727,-0.7763470221544799,0.08184455867116835,-1.6239067999923897,-0.8894722702346108,0.15690639486257138,-1.9293073479125717,-0.39368087417892833,0.08842481467177907,-0.8813931727688753,-0.15284837023519648,-0.2040548388846768
2012-03-06,-1.8321979631692797,-0.008085386269270842,-0.04365862581848052,-2.7176545911154806,0.044558212788013585,-0.07084062678139796,-2.6120520685262503,-0.4751574457294233,0.13279836847488447,-5.256767727474815,-0.18366727310991354,0.00857856194791061,-1.288729697783944,-0.7251527628245759,0.08203242974451823,-2.357998282165529,-0.8747402678787796,0.1537328077444629,-2.687939774048527,-0.4590160984248056,0.08767783035670201,-5.2768308167763145,-0.15656458029794917,-0.20499394574619562
2012-03-07,0.6113269115357918,0.14047413649044038,-0.04858003326219923,2.4755026834957485,0.012342125425653189,-0.07089977174775594,1.336505459870769,-0.5360782246246861,0.130898557682567,2.740388548610909,-0.18524619821380775,0.00872285267506736,1.188886282728574,-0.64297464528115,0.08221430209264569,2.232916454944773,-0.8172056073569081,0.15058623333053442,1.5256807366043375,-0.5004584156081134,0.08693001338986084,3.3517113297768164,-0.14056947161789,-0.20590735151876258
2012-03-08,0.8619013466028049,0.06664932864860915,-0.05347857435122699,0.8198572667283045,-0.01909712318928447,-0.0709598235957898,2.267104613366323,-0.5710812343536171,0.12898862196467137,1.6266630330216587,-0.19125607684483484,0.008870026404892109,1.3186259622828558,-0.5393952246051812,0.0823901514966225,1.8075553884865823,-0.7371291919908223,0.14747093060447194,2.247392260007083,-0.5191065656936431,0.08618201036401846,2.351497761876563,-0.11858652623858129,-0.20679272165575907
2012-03-09,0.9500943446643217,-0.14105426863286008,-0.05834744153394329,1.240615119677289,-0.04970255901208459,-0.07102078063768909,1.7507882984856722,-0.5795455750547301,0.12706982328199012,1.7414378329257498,-0.21371734044707366,0.009020051146616227,1.1948744707181174,-0.4266746291315856,0.08255995373752026,1.7404678378525913,-0.6524490292898619,0.14439115595212804,1.880272825856856,-0.5160592886461862,0.08543446787193482,1.3807958276815833,-0.10438125772224438,-0.20764771690967584
2012-03-12,-0.23789535168711706,-0.3848830116255778,-0.06317982725872826,-2.2126388820172167,-0.07941986781447122,-0.0710826407738737,1.0745967950747666,-0.5612703722031005,0.12514342359531638,-0.5174291162315408,-0.26427676795897603,0.009172895074302065,-0.45989710123834227,-0.3177759419652789,0.08272368459641022,-1.303084781039514,-0.573859283908018,0.1413511532962477,1.1898138519885755,-0.4925537025948303,0.08468803250637108,-0.5340355621626918,-0.11159216599386512,-0.20846999057672524
2012-03-13,0.3101588993994574,-0.5721843815037227,-0.06796892460326898,0.6808803528188561,-0.10819644908770537,-0.07114540130681385,0.15643630797375985,-0.5185957325773134,0.12321068486544398,1.0283008131213807,-0.3498540893930899,0.009328526170579138,-1.4699405506844454,-0.22565446821119836,0.08288131985436459,-0.6720971751779761,-0.5102644610341311,0.13835513654379214,-0.08829226140013358,-0.45104413479570515,0.08394335086008853,0.7875319277440325,-0.15031402321790874,-0.20925719428969353
2012-03-14,-2.388837280550457,-0.6132227975226556,-0.07270793044284737,-4.051229865255948,-0.13598253116725467,-0.07120905890894895,-0.8248639609716688,-0.45795185965934015,0.12127286905316598,-0.7399680843320531,-0.46373262177312224,0.009486911674743345,-1.8190366605650357,-0.16081312245820226,0.08303283529245398,-3.1433033295072237,-0.4701848598984557,0.13540728755312553,-0.728987199895175,-0.3969761858565376,0.08320106952584788,-0.5737608910544254,-0.2176711170757329,-0.21000697631013673
2012-03-15,1.5393687226352142,-0.4566407488508342,-0.0773900490105608,1.9133688513683444,-0.162729969283174,-0.07127360975497932,1.1369334865814267,-0.3875477510317317,0.11933123811927537,1.8921913525212255,-0.5946312128868052,0.009648017100886835,0.8964392214324775,-0.1234950206818107,0.0831782066917499,1.3116593417638203,-0.4555933521710801,0.132511724622515,1.030452962513795,-0.337254584092868,0.08246183509641028,1.6593520479482042,-0.3049485574388878,-0.2107169714146947
2012-03-16,0.049292349259818735,-0.1904915002647936,-0.08200849452743342,-0.11375435218815236,-0.18839547576750362,-0.07133904949362355,-0.7270267044119303,-0.3158657877832167,0.11738705402456517,-0.2006723220360866,-0.7309357015843685,0.009811806390135548,0.16881781576218635,-0.10925437414662117,0.08331740983332472,0.3488356371856159,-0.447772005066286,0.12967249844386153,-0.758241698693243,-0.27900097258018286,0.08172629416453668,-0.06336982651576772,-0.40273057046126537,-0.2113848115364622
2012-03-19,0.7058582259011633,0.07282585264237174,-0.0865564923727473,1.3551493536449062,-0.21294255301862933,-0.07140537337905137,0.5744223750776201,-0.2513387220225126,0.11544157872982902,1.659855538157872,-0.8610319255874469,0.009978242355020199,0.3003602919221489,-0.11307848756854297,0.08345042049824916,1.5477231004550123,-0.4225007533132597,0.1268935686206889,0.9135143280986233,-0.22936730610477005,0.08099509332298789,1.4266250093644395,-0.5016013802210935,-0.21200813068419985
2012-03-20,-1.3959823013599522,0.2619995448896816,-0.09102728240700197,-3.152994556250455,-0.23634221702974456,-0.0714725764218323,-1.3085857355732138,-0.2017318025235445,0.11349607419585911,-0.7472595457405794,-0.9733057217150077,0.010147286905404423,-0.8001367340634048,-0.12995466566348537,0.08357721446759522,-2.2843350900714796,-0.359952482342336,0.12417879033892251,-1.433162981369561,-0.19538454570648106,0.08026887916452533,-0.9512730612454443,-0.5921452101741289,-0.21258456348913637
2012-03-21,-0.03763270931355056,0.33321069968570677,-0.0954141531840065,1.5570848811918767,-0.2585732771108601,-0.07154065338828712,-0.8795897114648589,-0.172103667062318,0.11155180238344986,-0.17639332309182487,-1.0561429261693898,0.010318901334523775,0.03423159747621163,-0.15489738202497402,0.0836977675224338,0.2624079155613437,-0.2595230456667626,0.12153194242218211,-0.8386999893080562,-0.18267510985707006,0.07954829828191,-0.28545033093208105,-0.6650874148631639,-0.21311174828560897
2012-03-22,-0.685200323150956,0.31114895004510795,-0.09971044596983179,-2.423750329446574,-0.27962465051947294,-0.0716095988997776,-0.9757840707442801,-0.16289998768376868,0.10961001727702516,-4.538521168978493,-1.099251233158129,0.010493046224659103,-0.14452043680824062,-0.18325930773639532,0.08381205544383684,-1.8522465977988474,-0.14941397606948337,0.11895670576485576,-1.115144178804984,-0.19220649792076533,0.07883399726790209,-3.868743551455169,-0.7125950716446054,-0.2135873368107156
2012-03-23,1.0744889311787704,0.23370767224800826,-0.10390960480699324,3.2856992511290266,-0.2994981951196046,-0.07167940741701678,0.2705303473853408,-0.17215297889873163,0.10767194095553748,2.4413848877859374,-1.098771177683293,0.010669682009203388,1.1052660903994234,-0.21145083126072597,0.0839200540128759,1.9856516821707344,-0.06410085707879243,0.11645669280083881,0.5122764799114421,-0.2202607923080394,0.07812662271526363,1.7094114220067014,-0.7308727106123589,-0.21400899359926093
2012-03-26,1.373713000741776,0.12021645301575645,-0.10800523925592231,1.860251970253258,-0.31820381010980475,-0.07175007320295115,1.7280934343451013,-0.19752348514625506,0.10573878455533098,2.381111900834205,-1.05674677782032,0.010848769163504184,1.8477224335907416,-0.23672260781838042,0.08402173901062228,1.82142118672608,-0.02946596190078371,0.11403545871466331,1.408617521702185,-0.262038853468776,0.0774268212167551,2.3320797073085036,-0.7185522100528808,-0.21437440213649042
2012-03-27,0.11603067931758043,-0.04557638841138559,-0.11199115547015724,-0.0024221917427779127,-0.3357558742565822,-0.07182159043148817,0.27770127193507427,-0.23654605977309945,0.10381174264506049,0.19051855417724672,-0.9763674577360912,0.011030268175532557,-0.38283644591988397,-0.2571523764717712,0.08411708621814742,-0.8286893688368021,-0.047186297867152005,0.11169649322822214,0.6366271926251257,-0.31270627774434767,0.07673523936513724,-0.624126358023779,-0.6746529358890474,-0.2146813007930246
