date,window_size,window_start,window_end,network_id,network_type,network_scale,network_metal,TCI,mean_total_r2,min_total_r2,max_total_r2
2019-01-22,252,2017-10-12,2019-01-22,same_scale_STC,same_scale_cross_metal,STC,,75.80151839520994,0.7580151839520994,0.041672102426849766,0.9546190046590806
2019-01-23,252,2017-10-16,2019-01-23,same_scale_STC,same_scale_cross_metal,STC,,75.8244274980828,0.758244274980828,0.04106272008664588,0.9548096535851638
2019-01-24,252,2017-10-17,2019-01-24,same_scale_STC,same_scale_cross_metal,STC,,75.88873351560233,0.7588873351560232,0.04030546680599376,0.9549405516738351
2019-01-28,252,2017-10-18,2019-01-28,same_scale_STC,same_scale_cross_metal,STC,,76.0185405368558,0.7601854053685579,0.0404697408354901,0.9553315512755638
2019-01-29,252,2017-10-19,2019-01-29,same_scale_STC,same_scale_cross_metal,STC,,75.96385860206594,0.7596385860206594,0.03880544287016413,0.9551303821757371
2019-01-30,252,2017-10-23,2019-01-30,same_scale_STC,same_scale_cross_metal,STC,,75.95202513893626,0.7595202513893626,0.039699636032096225,0.9552013613699077
2019-01-31,252,2017-10-24,2019-01-31,same_scale_STC,same_scale_cross_metal,STC,,75.89776101257502,0.7589776101257502,0.039875581016834805,0.9553003656604927
2019-02-04,252,2017-10-25,2019-02-04,same_scale_STC,same_scale_cross_metal,STC,,75.94207631847752,0.7594207631847751,0.04054860336663413,0.9550531036883261
2019-02-05,252,2017-10-26,2019-02-05,same_scale_STC,same_scale_cross_metal,STC,,75.9554006226299,0.759554006226299,0.03976827579480396,0.9552752232131588
2019-02-06,252,2017-10-30,2019-02-06,same_scale_STC,same_scale_cross_metal,STC,,76.00486826698803,0.7600486826698802,0.039608478759988665,0.9557880761341728
2019-02-07,252,2017-10-31,2019-02-07,same_scale_STC,same_scale_cross_metal,STC,,76.0759066634688,0.760759066634688,0.039325796103374486,0.9562460650219172
2019-02-11,252,2017-11-01,2019-02-11,same_scale_STC,same_scale_cross_metal,STC,,76.08551807124864,0.7608551807124864,0.03899339551269684,0.9570653336211834
2019-02-12,252,2017-11-02,2019-02-12,same_scale_STC,same_scale_cross_metal,STC,,76.04708464319295,0.7604708464319294,0.03932076381951369,0.956735207664684
2019-02-13,252,2017-11-06,2019-02-13,same_scale_STC,same_scale_cross_metal,STC,,76.08706219216066,0.7608706219216066,0.03782505158743699,0.9569264205595603
2019-02-14,252,2017-11-07,2019-02-14,same_scale_STC,same_scale_cross_metal,STC,,76.04191798764082,0.7604191798764082,0.03690810934674343,0.9573593610223463
2019-02-19,252,2017-11-08,2019-02-19,same_scale_STC,same_scale_cross_metal,STC,,76.27163962874705,0.7627163962874706,0.03773140573776302,0.9592827672867663
2019-02-20,252,2017-11-09,2019-02-20,same_scale_STC,same_scale_cross_metal,STC,,76.26904228068156,0.7626904228068156,0.03663215365025378,0.9592573847335791
2019-02-21,252,2017-11-13,2019-02-21,same_scale_STC,same_scale_cross_metal,STC,,76.31638728671321,0.763163872867132,0.03630458055826649,0.9593230189881821
2019-02-25,252,2017-11-14,2019-02-25,same_scale_STC,same_scale_cross_metal,STC,,76.40420182318518,0.7640420182318518,0.03467409114669003,0.9602534607066386
2019-02-26,252,2017-11-15,2019-02-26,same_scale_STC,same_scale_cross_metal,STC,,76.39445597862652,0.7639445597862653,0.03440795187456855,0.9600644614682559
2019-02-27,252,2017-11-16,2019-02-27,same_scale_STC,same_scale_cross_metal,STC,,76.44148624514322,0.7644148624514322,0.03476538998088893,0.9600072523737555
2019-02-28,252,2017-11-20,2019-02-28,same_scale_STC,same_scale_cross_metal,STC,,76.42280980325344,0.7642280980325344,0.03327091390254426,0.960003433958028
2019-03-04,252,2017-11-21,2019-03-04,same_scale_STC,same_scale_cross_metal,STC,,76.64215552929676,0.7664215552929676,0.03268135713463374,0.962091494382761
2019-03-05,252,2017-11-22,2019-03-05,same_scale_STC,same_scale_cross_metal,STC,,76.63226595700459,0.7663226595700459,0.03307018688352385,0.9619002779649297
2019-03-06,252,2017-11-27,2019-03-06,same_scale_STC,same_scale_cross_metal,STC,,76.63618622684119,0.7663618622684119,0.03522897710937117,0.9620784535499756
2019-03-07,252,2017-11-28,2019-03-07,same_scale_STC,same_scale_cross_metal,STC,,76.66649982488443,0.7666649982488443,0.03722033569052259,0.9621266842118392
2019-03-11,252,2017-11-29,2019-03-11,same_scale_STC,same_scale_cross_metal,STC,,76.62063091478828,0.7662063091478828,0.03409481076713389,0.9622340890374503
2019-03-12,252,2017-11-30,2019-03-12,same_scale_STC,same_scale_cross_metal,STC,,76.66645045338144,0.7666645045338144,0.03570192484341187,0.9626372326447514
2019-03-13,252,2017-12-04,2019-03-13,same_scale_STC,same_scale_cross_metal,STC,,76.71302009793884,0.7671302009793883,0.032892531950618045,0.9626644412892221
2019-03-14,252,2017-12-05,2019-03-14,same_scale_STC,same_scale_cross_metal,STC,,76.80164374504321,0.7680164374504321,0.03257761719511377,0.9627883241489201
2019-03-18,252,2017-12-06,2019-03-18,same_scale_STC,same_scale_cross_metal,STC,,76.83126934060473,0.7683126934060474,0.030418122901772343,0.9632342687488855
2019-03-19,252,2017-12-07,2019-03-19,same_scale_STC,same_scale_cross_metal,STC,,76.87015955062941,0.7687015955062941,0.031020490897877086,0.9637232839507647
2019-03-20,252,2017-12-11,2019-03-20,same_scale_STC,same_scale_cross_metal,STC,,76.75276415918353,0.7675276415918353,0.030725304198084308,0.9622629991098259
2019-03-21,252,2017-12-12,2019-03-21,same_scale_STC,same_scale_cross_metal,STC,,76.6926937443927,0.766926937443927,0.03141503521344369,0.9607993163382544
2019-03-25,252,2017-12-13,2019-03-25,same_scale_STC,same_scale_cross_metal,STC,,76.54010967935821,0.765401096793582,0.028052364442009623,0.9574619104782306
2019-03-26,252,2017-12-14,2019-03-26,same_scale_STC,same_scale_cross_metal,STC,,76.52126836247268,0.7652126836247268,0.026776226656851594,0.9574319245457126
2019-03-27,252,2017-12-18,2019-03-27,same_scale_STC,same_scale_cross_metal,STC,,76.85307623841449,0.7685307623841449,0.024865319652281052,0.9575238447035166
2019-03-28,252,2017-12-19,2019-03-28,same_scale_STC,same_scale_cross_metal,STC,,76.97533031983035,0.7697533031983035,0.024782123289396205,0.9564157213664335
2019-04-01,252,2017-12-20,2019-04-01,same_scale_STC,same_scale_cross_metal,STC,,77.11153436344289,0.7711153436344289,0.0248507833802121,0.9559824669583856
2019-04-02,252,2017-12-21,2019-04-02,same_scale_STC,same_scale_cross_metal,STC,,77.12010797327537,0.7712010797327536,0.02360030909277467,0.9560132382449709
2019-04-03,252,2017-12-26,2019-04-03,same_scale_STC,same_scale_cross_metal,STC,,77.21319667972277,0.7721319667972277,0.024677919476028567,0.9562976635067559
2019-04-04,252,2017-12-27,2019-04-04,same_scale_STC,same_scale_cross_metal,STC,,77.17461196924198,0.7717461196924198,0.024030740745020943,0.9566184983925774
2019-04-08,252,2017-12-28,2019-04-08,same_scale_STC,same_scale_cross_metal,STC,,77.22076264649888,0.7722076264649889,0.024509829382084698,0.9565173114528728
2019-04-09,252,2018-01-02,2019-04-09,same_scale_STC,same_scale_cross_metal,STC,,77.23933810859658,0.7723933810859659,0.02552274024477208,0.9574320686053684
2019-04-10,252,2018-01-03,2019-04-10,same_scale_STC,same_scale_cross_metal,STC,,77.2888644369767,0.7728886443697669,0.02918781784048681,0.9570652789435836
2019-04-11,252,2018-01-04,2019-04-11,same_scale_STC,same_scale_cross_metal,STC,,77.47141969839754,0.7747141969839754,0.03011964914414247,0.958771301933875
2019-04-15,252,2018-01-08,2019-04-15,same_scale_STC,same_scale_cross_metal,STC,,77.44955182809323,0.7744955182809323,0.028618524150839448,0.9588863553612796
2019-04-16,252,2018-01-09,2019-04-16,same_scale_STC,same_scale_cross_metal,STC,,77.32525651334164,0.7732525651334164,0.028271907945158783,0.9589812498342285
2019-04-17,252,2018-01-10,2019-04-17,same_scale_STC,same_scale_cross_metal,STC,,77.3311772645199,0.7733117726451989,0.028902683058904217,0.958909929800181
2019-04-22,252,2018-01-11,2019-04-22,same_scale_STC,same_scale_cross_metal,STC,,77.40705028750679,0.774070502875068,0.029618115434983272,0.9591403180326564
2019-04-23,252,2018-01-16,2019-04-23,same_scale_STC,same_scale_cross_metal,STC,,77.40511446677554,0.7740511446677554,0.029931488520366145,0.9590815942687285
2019-04-24,252,2018-01-17,2019-04-24,same_scale_STC,same_scale_cross_metal,STC,,77.49546819723166,0.7749546819723165,0.030010581519257132,0.9589979965315628
2019-04-25,252,2018-01-18,2019-04-25,same_scale_STC,same_scale_cross_metal,STC,,77.5001222316186,0.7750012223161861,0.026273403055843608,0.9589891561940949
2019-04-29,252,2018-01-22,2019-04-29,same_scale_STC,same_scale_cross_metal,STC,,77.52689240437009,0.7752689240437008,0.026438248502503092,0.959175426287898
2019-04-30,252,2018-01-23,2019-04-30,same_scale_STC,same_scale_cross_metal,STC,,77.52530866507276,0.7752530866507276,0.026402197015082035,0.9591820243440151
2019-05-01,252,2018-01-24,2019-05-01,same_scale_STC,same_scale_cross_metal,STC,,77.57253605040407,0.7757253605040406,0.02666155491588159,0.9596782882935633
2019-05-02,252,2018-01-25,2019-05-02,same_scale_STC,same_scale_cross_metal,STC,,77.4471924634764,0.774471924634764,0.02834930608465106,0.9597681313557014
2019-05-06,252,2018-01-29,2019-05-06,same_scale_STC,same_scale_cross_metal,STC,,77.58968372512382,0.7758968372512383,0.023451562855246872,0.9605891141396881
2019-05-07,252,2018-01-30,2019-05-07,same_scale_STC,same_scale_cross_metal,STC,,77.7384766330803,0.7773847663308029,0.024495264368241502,0.9598853247718464
2019-05-08,252,2018-01-31,2019-05-08,same_scale_STC,same_scale_cross_metal,STC,,77.70860568058559,0.777086056805856,0.02370222734817497,0.9598980826727712
2019-05-09,252,2018-02-01,2019-05-09,same_scale_STC,same_scale_cross_metal,STC,,77.65302224432227,0.7765302224432227,0.021243666265015122,0.9598362653394609
2019-05-13,252,2018-02-05,2019-05-13,same_scale_STC,same_scale_cross_metal,STC,,77.55266982905086,0.7755266982905086,0.018694145699694027,0.9596224661681957
2019-05-14,252,2018-02-06,2019-05-14,same_scale_STC,same_scale_cross_metal,STC,,77.57210639018449,0.7757210639018448,0.018839018444006768,0.9589944231275749
2019-05-15,252,2018-02-07,2019-05-15,same_scale_STC,same_scale_cross_metal,STC,,77.76903254999169,0.7776903254999169,0.0201518223687719,0.9590765246157535
2019-05-16,252,2018-02-08,2019-05-16,same_scale_STC,same_scale_cross_metal,STC,,77.85971702557137,0.7785971702557137,0.019810653794282138,0.9590635576568508
2019-05-20,252,2018-02-12,2019-05-20,same_scale_STC,same_scale_cross_metal,STC,,77.86415214081286,0.7786415214081286,0.02167337905386795,0.9592836848509008
2019-05-21,252,2018-02-13,2019-05-21,same_scale_STC,same_scale_cross_metal,STC,,77.77721205906353,0.7777721205906353,0.02089858885632985,0.959450604431642
2019-05-22,252,2018-02-14,2019-05-22,same_scale_STC,same_scale_cross_metal,STC,,77.8204019165965,0.7782040191659649,0.02094346534822917,0.9595762314112641
2019-05-23,252,2018-02-15,2019-05-23,same_scale_STC,same_scale_cross_metal,STC,,77.70884960925461,0.7770884960925462,0.020073706607229035,0.9589423106399686
2019-05-28,252,2018-02-20,2019-05-28,same_scale_STC,same_scale_cross_metal,STC,,77.81523067664389,0.7781523067664389,0.020687701986972278,0.959027885549621
2019-05-29,252,2018-02-21,2019-05-29,same_scale_STC,same_scale_cross_metal,STC,,77.69853564363316,0.7769853564363316,0.01941282550866383,0.9588606844629877
2019-05-30,252,2018-02-22,2019-05-30,same_scale_STC,same_scale_cross_metal,STC,,77.74785513801848,0.7774785513801847,0.02065667307510948,0.9585437927472024
2019-06-03,252,2018-02-26,2019-06-03,same_scale_STC,same_scale_cross_metal,STC,,77.78673310618564,0.7778673310618563,0.0166448153612873,0.9594705086714692
2019-06-04,252,2018-02-27,2019-06-04,same_scale_STC,same_scale_cross_metal,STC,,77.78008145002056,0.7778008145002056,0.016406145550641776,0.9594571631852298
2019-06-05,252,2018-02-28,2019-06-05,same_scale_STC,same_scale_cross_metal,STC,,77.75867967300904,0.7775867967300905,0.016767246436194726,0.9595733724909592
2019-06-06,252,2018-03-01,2019-06-06,same_scale_STC,same_scale_cross_metal,STC,,77.75529099847296,0.7775529099847296,0.016592702934891627,0.9593594150406412
2019-06-10,252,2018-03-05,2019-06-10,same_scale_STC,same_scale_cross_metal,STC,,77.79170006492924,0.7779170006492925,0.014640534835679973,0.9593438491596572
2019-06-11,252,2018-03-06,2019-06-11,same_scale_STC,same_scale_cross_metal,STC,,77.87965408296887,0.7787965408296886,0.017121568449054415,0.9592929428132422
2019-06-12,252,2018-03-07,2019-06-12,same_scale_STC,same_scale_cross_metal,STC,,77.80700385748969,0.7780700385748969,0.018379754524425935,0.959240203941601
2019-06-13,252,2018-03-08,2019-06-13,same_scale_STC,same_scale_cross_metal,STC,,77.76695570368479,0.7776695570368478,0.01756560329161363,0.9590847057631997
2019-06-17,252,2018-03-12,2019-06-17,same_scale_STC,same_scale_cross_metal,STC,,77.7885593374266,0.777885593374266,0.01653293884316248,0.9595725049653112
2019-06-18,252,2018-03-13,2019-06-18,same_scale_STC,same_scale_cross_metal,STC,,77.7487758833213,0.777487758833213,0.016441372810041446,0.9594068233434854
2019-06-19,252,2018-03-14,2019-06-19,same_scale_STC,same_scale_cross_metal,STC,,77.68993304220822,0.7768993304220823,0.019040156711886927,0.9592921023141396
2019-06-20,252,2018-03-15,2019-06-20,same_scale_STC,same_scale_cross_metal,STC,,77.73457388101109,0.7773457388101108,0.024018860975171058,0.9591577855597544
2019-06-24,252,2018-03-19,2019-06-24,same_scale_STC,same_scale_cross_metal,STC,,77.43722327979262,0.7743722327979262,0.02335695304749156,0.9588121464727466
2019-06-25,252,2018-03-20,2019-06-25,same_scale_STC,same_scale_cross_metal,STC,,77.41780552026427,0.7741780552026426,0.022213772869974478,0.958741603348249
2019-06-26,252,2018-03-21,2019-06-26,same_scale_STC,same_scale_cross_metal,STC,,77.34083209013976,0.7734083209013976,0.023258795700618506,0.9582242480495227
2019-06-27,252,2018-03-22,2019-06-27,same_scale_STC,same_scale_cross_metal,STC,,77.22498027294782,0.7722498027294782,0.02336304451391493,0.9569165305496695
2019-07-01,252,2018-03-26,2019-07-01,same_scale_STC,same_scale_cross_metal,STC,,77.20154326449268,0.7720154326449269,0.030321281975070023,0.9566895698647364
2019-07-02,252,2018-03-27,2019-07-02,same_scale_STC,same_scale_cross_metal,STC,,76.9446182020844,0.769446182020844,0.03134024956009297,0.9561418089929836
2019-07-03,252,2018-03-28,2019-07-03,same_scale_STC,same_scale_cross_metal,STC,,76.89996418156045,0.7689996418156044,0.03098677901354699,0.9561910600026625
2019-07-08,252,2018-04-02,2019-07-08,same_scale_STC,same_scale_cross_metal,STC,,76.99910848742861,0.7699910848742861,0.030132885861552244,0.9570676218133887
2019-07-09,252,2018-04-03,2019-07-09,same_scale_STC,same_scale_cross_metal,STC,,76.93906484703336,0.7693906484703337,0.030963690718145746,0.9568086506709199
2019-07-10,252,2018-04-04,2019-07-10,same_scale_STC,same_scale_cross_metal,STC,,76.86307963533895,0.7686307963533895,0.031303255783492044,0.9567034548076228
2019-07-11,252,2018-04-05,2019-07-11,same_scale_STC,same_scale_cross_metal,STC,,76.90711667434655,0.7690711667434655,0.029773993989617303,0.9566525207056138
2019-07-15,252,2018-04-09,2019-07-15,same_scale_STC,same_scale_cross_metal,STC,,76.94676041450074,0.7694676041450075,0.030726284199708753,0.956980274997827
2019-07-16,252,2018-04-10,2019-07-16,same_scale_STC,same_scale_cross_metal,STC,,76.94394034686083,0.7694394034686083,0.0327588334190928,0.9559472165643732
2019-07-17,252,2018-04-11,2019-07-17,same_scale_STC,same_scale_cross_metal,STC,,77.0067284166525,0.770067284166525,0.033272288706159926,0.9554769419174014
2019-07-18,252,2018-04-12,2019-07-18,same_scale_STC,same_scale_cross_metal,STC,,77.05699134203202,0.7705699134203202,0.028813831682174697,0.955236205210783
2019-07-22,252,2018-04-16,2019-07-22,same_scale_STC,same_scale_cross_metal,STC,,76.96913630182381,0.7696913630182382,0.029555376327564827,0.9552462322047052
2019-07-23,252,2018-04-17,2019-07-23,same_scale_STC,same_scale_cross_metal,STC,,76.89248880882802,0.7689248880882802,0.028822619665902605,0.9552810288484572
2019-07-24,252,2018-04-18,2019-07-24,same_scale_STC,same_scale_cross_metal,STC,,76.94240210598078,0.7694240210598078,0.028403948910806484,0.9556286330681636
2019-07-25,252,2018-04-19,2019-07-25,same_scale_STC,same_scale_cross_metal,STC,,77.0396719318882,0.770396719318882,0.028902721850017552,0.9560866191282216
2019-07-29,252,2018-04-23,2019-07-29,same_scale_STC,same_scale_cross_metal,STC,,77.135011206062,0.7713501120606201,0.031890707861700715,0.9560422438175136
2019-07-30,252,2018-04-24,2019-07-30,same_scale_STC,same_scale_cross_metal,STC,,76.85444252209572,0.7685444252209572,0.03142840220022271,0.9556060193983464
2019-07-31,252,2018-04-25,2019-07-31,same_scale_STC,same_scale_cross_metal,STC,,76.9593867885594,0.769593867885594,0.03456500304503504,0.9549406108910977
2019-08-01,252,2018-04-26,2019-08-01,same_scale_STC,same_scale_cross_metal,STC,,76.89877103196258,0.7689877103196259,0.037164313558496004,0.9547120237742974
2019-08-05,252,2018-04-30,2019-08-05,same_scale_STC,same_scale_cross_metal,STC,,76.80566263389844,0.7680566263389844,0.03546591855049158,0.9547314391870924
2019-08-06,252,2018-05-01,2019-08-06,same_scale_STC,same_scale_cross_metal,STC,,76.83744089622729,0.7683744089622729,0.03824499160365379,0.9546765434061852
2019-08-07,252,2018-05-02,2019-08-07,same_scale_STC,same_scale_cross_metal,STC,,76.96713776795548,0.7696713776795547,0.03768875707104095,0.954904316389525
2019-08-08,252,2018-05-03,2019-08-08,same_scale_STC,same_scale_cross_metal,STC,,76.98678493822995,0.7698678493822995,0.036792127037277855,0.9550276093253598
2019-08-12,252,2018-05-07,2019-08-12,same_scale_STC,same_scale_cross_metal,STC,,77.01897625286351,0.7701897625286351,0.03710945102208752,0.9549698532905929
2019-08-13,252,2018-05-08,2019-08-13,same_scale_STC,same_scale_cross_metal,STC,,77.05234697808068,0.7705234697808068,0.03558460525300075,0.9548350763395831
2019-08-14,252,2018-05-09,2019-08-14,same_scale_STC,same_scale_cross_metal,STC,,77.06510742917867,0.7706510742917867,0.03541977748955222,0.9549027197093459
2019-08-15,252,2018-05-10,2019-08-15,same_scale_STC,same_scale_cross_metal,STC,,77.09272134912288,0.7709272134912288,0.035926069849802025,0.955045976320827
2019-08-19,252,2018-05-14,2019-08-19,same_scale_STC,same_scale_cross_metal,STC,,77.2043019403074,0.7720430194030741,0.03721576115169536,0.9549275340579089
2019-08-20,252,2018-05-15,2019-08-20,same_scale_STC,same_scale_cross_metal,STC,,77.235875481881,0.77235875481881,0.034405797762596446,0.9547704329488889
2019-08-21,252,2018-05-16,2019-08-21,same_scale_STC,same_scale_cross_metal,STC,,77.21210422047638,0.7721210422047637,0.03576026522861723,0.9544946214742269
2019-08-22,252,2018-05-17,2019-08-22,same_scale_STC,same_scale_cross_metal,STC,,77.1779610464105,0.771779610464105,0.033630357684968686,0.9544990722516076
2019-08-26,252,2018-05-21,2019-08-26,same_scale_STC,same_scale_cross_metal,STC,,77.32456171939019,0.773245617193902,0.03376606963274516,0.9547708369081329
2019-08-27,252,2018-05-22,2019-08-27,same_scale_STC,same_scale_cross_metal,STC,,77.40885511876094,0.7740885511876094,0.03459399699041442,0.9546909907847528
2019-08-28,252,2018-05-23,2019-08-28,same_scale_STC,same_scale_cross_metal,STC,,77.46124450116682,0.7746124450116681,0.03844507947206268,0.9547941686898018
2019-08-29,252,2018-05-24,2019-08-29,same_scale_STC,same_scale_cross_metal,STC,,77.48956952533514,0.7748956952533514,0.03922736049330912,0.9548441352776322
2019-09-03,252,2018-05-29,2019-09-03,same_scale_STC,same_scale_cross_metal,STC,,77.64938323222144,0.7764938323222144,0.04013561746778786,0.9561297143234991
2019-09-04,252,2018-05-30,2019-09-04,same_scale_STC,same_scale_cross_metal,STC,,77.64828765792488,0.7764828765792489,0.03939772693931598,0.9564397952538779
2019-09-05,252,2018-05-31,2019-09-05,same_scale_STC,same_scale_cross_metal,STC,,77.83929534266846,0.7783929534266847,0.038444571069356406,0.9575550083531044
2019-09-09,252,2018-06-04,2019-09-09,same_scale_STC,same_scale_cross_metal,STC,,77.98010550111974,0.7798010550111973,0.03805049626385436,0.957845994143755
2019-09-10,252,2018-06-05,2019-09-10,same_scale_STC,same_scale_cross_metal,STC,,77.90691317685156,0.7790691317685157,0.04020341789423234,0.9568902318837227
2019-09-11,252,2018-06-06,2019-09-11,same_scale_STC,same_scale_cross_metal,STC,,77.9310875655059,0.7793108756550591,0.041215524104437226,0.9571215323161065
2019-09-12,252,2018-06-07,2019-09-12,same_scale_STC,same_scale_cross_metal,STC,,77.91322641874925,0.7791322641874925,0.04012675283291152,0.9571322063474659
2019-09-16,252,2018-06-11,2019-09-16,same_scale_STC,same_scale_cross_metal,STC,,77.89753859263746,0.7789753859263746,0.03965829969862668,0.9571437415622049
2019-09-17,252,2018-06-12,2019-09-17,same_scale_STC,same_scale_cross_metal,STC,,77.83673467652615,0.7783673467652614,0.039472532611125224,0.9571585127806257
2019-09-18,252,2018-06-13,2019-09-18,same_scale_STC,same_scale_cross_metal,STC,,77.85117693242958,0.7785117693242958,0.039929481410001647,0.9568444083745482
2019-09-19,252,2018-06-14,2019-09-19,same_scale_STC,same_scale_cross_metal,STC,,77.84707755274678,0.7784707755274678,0.03985355478361288,0.9558417171244976
2019-09-23,252,2018-06-18,2019-09-23,same_scale_STC,same_scale_cross_metal,STC,,78.0386813534849,0.7803868135348491,0.04233382387186356,0.956404835757072
2019-09-24,252,2018-06-19,2019-09-24,same_scale_STC,same_scale_cross_metal,STC,,77.82877341952374,0.7782877341952374,0.038319642050217345,0.9563278803130975
2019-09-25,252,2018-06-20,2019-09-25,same_scale_STC,same_scale_cross_metal,STC,,77.91876694616396,0.7791876694616395,0.034112772730289134,0.9565334614337266
2019-09-26,252,2018-06-21,2019-09-26,same_scale_STC,same_scale_cross_metal,STC,,77.9625451186275,0.779625451186275,0.033977251248999085,0.9566470590588683
2019-09-30,252,2018-06-25,2019-09-30,same_scale_STC,same_scale_cross_metal,STC,,78.22791505456088,0.7822791505456088,0.032972340923989304,0.957022749101482
2019-10-01,252,2018-06-26,2019-10-01,same_scale_STC,same_scale_cross_metal,STC,,78.26634002927655,0.7826634002927655,0.03480912983282057,0.9560067251563817
2019-10-02,252,2018-06-27,2019-10-02,same_scale_STC,same_scale_cross_metal,STC,,78.36198739636754,0.7836198739636754,0.035965591649150655,0.9556819244457859
2019-10-03,252,2018-06-28,2019-10-03,same_scale_STC,same_scale_cross_metal,STC,,78.3707015993391,0.783707015993391,0.035426216047106086,0.9554183404032784
2019-10-07,252,2018-07-02,2019-10-07,same_scale_STC,same_scale_cross_metal,STC,,78.40546089919893,0.7840546089919893,0.034328252742315046,0.9550086134255535
2019-10-08,252,2018-07-03,2019-10-08,same_scale_STC,same_scale_cross_metal,STC,,78.45390231675023,0.7845390231675022,0.036582708154777134,0.9543149375357104
2019-10-09,252,2018-07-05,2019-10-09,same_scale_STC,same_scale_cross_metal,STC,,78.40739876808064,0.7840739876808064,0.0384238539105312,0.9519451924105888
2019-10-10,252,2018-07-09,2019-10-10,same_scale_STC,same_scale_cross_metal,STC,,78.44562946557835,0.7844562946557835,0.04048925033717631,0.9519790309077069
2019-10-14,252,2018-07-10,2019-10-14,same_scale_STC,same_scale_cross_metal,STC,,78.41518872457989,0.7841518872457989,0.039815843079196535,0.9519484859622477
2019-10-15,252,2018-07-11,2019-10-15,same_scale_STC,same_scale_cross_metal,STC,,78.47123937896629,0.784712393789663,0.039843800565424914,0.9524296436563047
2019-10-16,252,2018-07-12,2019-10-16,same_scale_STC,same_scale_cross_metal,STC,,78.3150603901586,0.7831506039015861,0.03906563227274794,0.9525401205977012
2019-10-17,252,2018-07-16,2019-10-17,same_scale_STC,same_scale_cross_metal,STC,,78.26571107489369,0.7826571107489368,0.03929672673904461,0.9522737368606449
2019-10-21,252,2018-07-17,2019-10-21,same_scale_STC,same_scale_cross_metal,STC,,78.26807843501848,0.7826807843501848,0.0407725220661579,0.9520005354842785
2019-10-22,252,2018-07-18,2019-10-22,same_scale_STC,same_scale_cross_metal,STC,,78.23008132708497,0.7823008132708498,0.04074788807504705,0.9519127725161269
2019-10-23,252,2018-07-19,2019-10-23,same_scale_STC,same_scale_cross_metal,STC,,78.14662159331469,0.7814662159331469,0.03691915255248664,0.9524508919376731
2019-10-24,252,2018-07-23,2019-10-24,same_scale_STC,same_scale_cross_metal,STC,,78.20350679932888,0.7820350679932888,0.03907672330996449,0.9523309917873751
2019-10-28,252,2018-07-24,2019-10-28,same_scale_STC,same_scale_cross_metal,STC,,78.10599534302742,0.7810599534302742,0.03855272663721537,0.9515717818723941
2019-10-29,252,2018-07-25,2019-10-29,same_scale_STC,same_scale_cross_metal,STC,,78.12447278630161,0.7812447278630161,0.03873750635000184,0.9512294935742545
2019-10-30,252,2018-07-26,2019-10-30,same_scale_STC,same_scale_cross_metal,STC,,78.06905912979457,0.7806905912979456,0.03978130708258761,0.9511001646612002
2019-10-31,252,2018-07-30,2019-10-31,same_scale_STC,same_scale_cross_metal,STC,,78.25200681510366,0.7825200681510366,0.03951067492892814,0.9504903073642699
2019-11-04,252,2018-07-31,2019-11-04,same_scale_STC,same_scale_cross_metal,STC,,78.3121164326936,0.783121164326936,0.04119026330958822,0.9506628519056357
2019-11-05,252,2018-08-01,2019-11-05,same_scale_STC,same_scale_cross_metal,STC,,78.34943015006807,0.7834943015006807,0.03880996919146584,0.9505765015107595
2019-11-06,252,2018-08-02,2019-11-06,same_scale_STC,same_scale_cross_metal,STC,,78.29198627865763,0.7829198627865763,0.03448903556949431,0.9505542694867923
2019-11-07,252,2018-08-06,2019-11-07,same_scale_STC,same_scale_cross_metal,STC,,78.39845681598035,0.7839845681598036,0.03571222516193069,0.9503773613313478
2019-11-11,252,2018-08-07,2019-11-11,same_scale_STC,same_scale_cross_metal,STC,,78.51141549901509,0.7851141549901508,0.03571116516884009,0.9513441013990658
2019-11-12,252,2018-08-08,2019-11-12,same_scale_STC,same_scale_cross_metal,STC,,78.49382376352418,0.7849382376352417,0.036931143953040396,0.9505542469981452
2019-11-13,252,2018-08-09,2019-11-13,same_scale_STC,same_scale_cross_metal,STC,,78.5333235858384,0.785333235858384,0.03793106373435008,0.950351998319037
2019-11-14,252,2018-08-13,2019-11-14,same_scale_STC,same_scale_cross_metal,STC,,78.52505640353499,0.7852505640353499,0.03661375808984707,0.9504283793604374
2019-11-18,252,2018-08-14,2019-11-18,same_scale_STC,same_scale_cross_metal,STC,,78.44829236089363,0.7844829236089363,0.03766358046522916,0.9500450239397129
2019-11-19,252,2018-08-15,2019-11-19,same_scale_STC,same_scale_cross_metal,STC,,78.47555643614606,0.7847555643614607,0.03906873078917223,0.9509420812987276
2019-11-20,252,2018-08-16,2019-11-20,same_scale_STC,same_scale_cross_metal,STC,,78.25291916799173,0.7825291916799174,0.04139587745501681,0.949921087180621
2019-11-21,252,2018-08-20,2019-11-21,same_scale_STC,same_scale_cross_metal,STC,,78.24082019036082,0.7824082019036083,0.04132230371402235,0.9506349062151924
2019-11-25,252,2018-08-21,2019-11-25,same_scale_STC,same_scale_cross_metal,STC,,78.19779784484773,0.7819779784484773,0.037850662134506975,0.9504188035489955
2019-11-26,252,2018-08-22,2019-11-26,same_scale_STC,same_scale_cross_metal,STC,,78.26583361270265,0.7826583361270265,0.03769105911422389,0.9506175700014237
