date,gold_futures,silver_futures,platinum_futures,palladium_futures,gold_spot,silver_spot,platinum_spot,palladium_spot
2012-01-24,-0.8256598299054119,-0.9183658598964417,-1.1476691975146558,-0.8611306223888171,-0.6625216121728172,-1.0256500167189042,-0.9982372378988913,-1.4695341602115164
2012-01-25,2.1162294828603656,3.521317483306108,2.0993624510015962,1.743723344314052,2.6849636009908195,3.8307119783009824,2.208443091029455,2.413279821741554
2012-01-26,1.5524999574701326,1.8605466101273116,1.6377638296390273,-0.404157594016219,0.5915780283986649,0.5995221793896555,1.7571835869634178,-0.18079918141431506
2012-01-27,0.31802044785598227,0.13919123269579003,0.915168395721988,-0.11577425316318113,1.0653002838639125,1.3359260578869048,0.7313779967651257,-0.47161342627992653
2012-01-30,0.12692553483830693,-0.7813816365453974,-0.7289832739803437,-0.1884195064286054,-0.4743128343377201,-1.2164517306526346,-0.6070385340562368,-0.25486997230137476
2012-01-31,0.34534396011975943,-0.793548011279599,-1.1882068970313853,-0.596582344164176,0.3575283631774617,-1.0653563137665856,-1.5086830335807377,-0.3652305009535617
2012-02-01,0.5215060961218043,1.6252277390373493,1.6922667195908403,1.7935106144805424,0.44225495384004887,1.66059616649612,1.7878828426838744,1.7051020756614577
2012-02-02,0.5585969837257565,1.0826500971691466,0.575164984296439,1.705555840059958,0.7849087422759027,1.8521770111284308,0.8329525252829484,1.464050431731323
2012-02-03,-1.0858490504872087,-1.2543595360070103,-0.30408697583226285,-0.28224687097395673,-1.8652653066029146,-2.000655137886387,-0.5854276464287267,-0.31954580714401715
2012-02-06,-0.888843436954545,0.0029630068595576375,-0.08617241169686096,-0.3255718071496716,-0.3627282270556975,0.08911332833894114,0.3393493924463975,0.07109847437787309
2012-02-07,1.353200621857642,1.306977276237875,1.5459186032662942,0.4809061602077058,1.4745997139592681,1.3858396642672854,1.4978118926516792,0.354736093879815
2012-02-08,-0.9828512604129536,-1.4433665404202323,0.9834760094842743,0.885023687779718,-0.6062522698781159,-0.557922457365212,0.8459264945976486,0.7760180036664899
2012-02-09,0.570195929311268,0.6299838939412883,-0.3337796847234564,-0.4907125164100634,-0.2290898866545099,-0.14734053055995844,-0.4220687604230555,-0.5991207348229999
2012-02-10,-0.9173582290324944,-0.9271256113527304,0.10536615711025377,-1.1734071158939763,-0.535237673859168,-1.0077145145603428,0.12077296153991668,-0.8876323147086751
2012-02-13,-0.023187061723461966,0.35053358531880185,-0.7671899414863681,-0.742224360859467,0.011034867287929018,0.35682464265178737,-0.45365267579260404,-0.8955818411976679
2012-02-14,-0.41828911276038383,-1.1152642807422009,-0.9015381013989021,-1.6321587135741389,-0.10168300765434068,-0.35682464265178737,-1.434920056088096,-1.449826047942615
2012-02-15,0.603635241696665,0.179759171180649,0.04588208385154502,-0.36472430831269165,0.4593655851738987,-0.35810244177061357,0.30703125132580666,-0.6593430479831852
2012-02-16,0.01735859978317933,-0.11380994968908098,-0.2664096013234918,1.7817520676356224,-0.0040508204364186895,0.14936522567832178,-0.6458580039411466,2.0011582843449283
2012-02-17,-0.14474715204206845,-0.4625605219858997,0.30310011723679864,-1.5335948714584546,-0.2770020662960171,-0.6588822878013101,0.480178218857219,-1.487960677061384
2012-02-20,1.871251937668017,3.5867544947220775,0.7249277886175243,1.4042937974852343,0.639190493849906,0.9271787671193632,0.9778235950006042,1.5599808458207853
2012-02-22,0.7252567344513849,-0.5095886280467088,4.611298012404852,3.6557595733797577,2.4030278364249646,2.1208453246157166,4.541642303893134,3.7100174324113055
2012-02-23,0.8432701196287695,3.730557216925101,-0.03478361726712009,-0.4862809165701698,0.1529963961806935,3.0709831861280623,-0.18614396626075447,-0.7310737522006505
2012-02-24,-0.5557597036891515,-0.6150046184969948,-0.6194311170314215,-0.867259597213188,-0.3868803555111988,0.02826056257330123,-0.40840196788449745,-0.9126072464377799
2012-02-27,-0.08447611236466201,0.5249652201799293,-0.549934106952854,-0.9173728861958885,-0.24404723577804432,0.1411831379507955,-0.38072970283984375,-0.9922122506316633
2012-02-28,0.7577282065525104,4.623463645296688,1.1432695687627614,2.561550930700651,0.9076383358934237,4.037042530960155,0.5851391768464609,2.497052546647449
2012-02-29,-4.406804977641965,-7.137634210113619,-2.695200685398458,-2.370325970697973,-5.095970291838192,-6.349119263215108,-2.361384810830458,-2.6039472655379647
2012-03-01,0.6349227678658309,2.899083591850893,1.6164415724987613,1.3144673146485708,1.3392900403311536,2.396691037119991,1.4235115821871425,1.9418085857101808
2012-03-02,-0.7226138669930826,-3.2373955371241436,-0.2994453695135846,-0.7289070680149834,-0.34219557175072524,-1.9644759859393623,-0.058910163706560326,-0.561011289076685
2012-03-05,-0.3456663370940305,-2.433424089717562,-1.9535698324157913,-0.47948195091160883,-0.31993476528855425,-2.3564726753644294,-2.2345634074197207,-1.2382963818887482
2012-03-06,-1.8839419752570308,-2.743937005108865,-2.9544111457807887,-5.431856438636817,-1.9318500308640019,-3.079005742299845,-3.059278042116631,-5.63838934282046
2012-03-07,0.7032210147640328,2.4169450371736456,0.93132579292865,2.5638652030721687,0.6281259395400696,1.5662970809183996,1.112152334386085,3.0052345066401642
2012-03-08,0.8750721009001872,0.7298003199432301,1.8250120009773774,1.4442769825817159,0.8616208891742971,1.2178971271002315,1.8144677046774582,2.0261185139822224
2012-03-09,0.7506926344975184,1.1198917800275154,1.298312546712932,1.5367405436252923,0.850759795324052,1.2324099645148578,1.4496480050826044,1.068766853049663
2012-03-12,-0.6859581905714229,-2.363141390605561,0.6384698464669825,-0.7725329891162147,-0.6949493586072109,-1.7355929116512847,0.7819481819001162,-0.8540977187332821
2012-03-13,-0.32999440670753444,0.5015385024243368,-0.2389487397381096,0.6877752498988698,-1.6127136990412794,-1.0440064996683152,-0.4553930453357502,0.42796071023643023
2012-03-14,-3.07476800851596,-4.258421455332151,-1.161542951577843,-1.194213794430432,-1.896816947730784,-3.478080901852554,-1.0427623162258648,-1.0014389844402949
2012-03-15,1.0053379247738192,1.679365272330191,0.8687169736689704,1.3072081567353067,0.8561224074424167,0.9885777142152552,0.7756602135173374,1.1436865190946222
2012-03-16,-0.22320764553240835,-0.3734888774492795,-0.9255054381705818,-0.9217962172303196,0.14288085144888996,0.030736130563191466,-0.9555163771088893,-0.6774852085134953
2012-03-19,0.6921275861707876,1.0708014272472255,0.4385252317849364,0.808801854925445,0.2707322248518551,1.2521159157624417,0.7651421153168414,0.7130154984591464
2012-03-20,-1.2250100388772722,-3.460809349702032,-1.3968214639008991,-1.710417980550183,-0.846514185259295,-2.5201087820748924,-1.5482786479115163,-1.7560028349087098
2012-03-21,0.20016383718814978,1.2269709506927295,-0.9401415761437271,-1.2222173479266907,-0.03696801702632868,0.12441681231676327,-0.9418268008832165,-1.163649494080854
2012-03-22,-0.4737618190756798,-2.7749845788658245,-1.0290740411510235,-5.627279355911963,-0.24396768910079913,-1.8827038681034747,-1.2285166794578473,-4.79492595991049
2012-03-23,1.2042869986197857,2.9145216485924053,0.20604930944214672,1.3532833921118481,0.9777353131515731,2.0380075178927815,0.3701423103186663,0.7645297177950816
2012-03-26,1.3859242145016104,1.4702980869405025,1.636308733754177,1.3352138921773893,1.6950215647829836,1.9059906835399598,1.224005489450164,1.3991530951191322
2012-03-27,-0.04153686456396244,-0.40999965643084835,0.14496695480703536,-0.774818635383312,-0.5558717361735077,-0.7641791734757319,0.4006561542459153,-1.513460594705851
2012-03-28,-1.6154473598920305,-2.4362307814158157,-0.909510589725393,-2.3998094723915564,-1.0465288282971663,-1.6396345668063361,-1.041390611745907,-1.6916973985528827
2012-03-29,-0.18111572205219417,0.5045213841722962,-0.28058208654373473,0.07732158430542313,-0.12812841060041436,0.5908896060374591,-0.6448663526533949,-0.23291935996008206
2012-03-30,1.0220120218702888,1.526178887564722,0.36582060733678645,1.122139205434447,0.4174669161634448,0.015502674242329206,0.663230139317772,1.3127601651757637
2012-04-02,0.4654501779357112,1.8725197176586938,0.8604809948280945,0.2595223195405616,0.5541240122698632,2.2834491482275343,0.7378757142253889,0.22988515871107396
2012-04-03,-0.4594691378310145,0.5032935597099719,-0.6598486318072361,-0.33598076810053,-1.8652205859518212,-1.0356473924161502,-0.5849751615173204,-0.19153424740689928
2012-04-04,-3.5242988865412883,-6.9100240201958485,-2.6713390270205473,-2.9653651469589093,-1.579935474839722,-4.029906533973193,-2.556385921590465,-3.0364341324977673
2012-04-05,0.9863836833010176,2.18570526032118,0.2772112472758437,1.7340120483326338,0.6451496406405965,1.1410583392517548,0.37546977777696,1.568659616769974
2012-04-09,0.8430104903220048,-0.6513445103700999,0.6356117825601082,0.015485869175346778,0.5617975132392594,-0.47385967676083496,0.4673633682366507,-0.31176954325866646
2012-04-10,1.016773269724336,0.49048403000502283,-0.7165154183013556,-0.6836571065120367,1.1606226058517244,0.6313152281073986,-0.8741860228968612,-0.7050557996666207
2012-04-11,-0.02408912989668721,-0.5000010416705614,-1.0546013155088296,-0.5315003914264871,-0.010846771288441914,-0.5680040515703588,-0.9451866207972337,0.0
2012-04-12,1.215256358037653,3.1355034023821116,1.2536311112759435,2.5991562152190006,0.940489049325155,2.376597159742433,1.3020280173883236,2.407883322477744
2012-04-13,-1.2212795473182325,-3.5519653544706653,-1.4709369207477785,-1.647585194413459,-0.9995643418985622,-2.630082720061244,-1.365359241797659,-1.5078576813650102
2012-04-16,-0.6344623839056318,-0.054172045363465315,-0.5532648753530545,1.3569984639742572,-0.329774168207031,-0.06347191580911016,-0.5080989019345061,1.3926724123424883
2012-04-17,0.08482792559076913,0.9548504669306457,0.4397001943780232,1.4143646920557806,-0.168325743926534,0.6486851320407716,0.4510664869669334,1.4493007302567307
2012-04-18,-0.6989422807603951,-0.592139283407267,-0.19272394319624908,-0.6210729651072278,-0.48597749594128103,-0.23683598344375056,-0.29200807900933157,-0.9511199720042995
2012-04-19,0.1097226565428322,0.9230932047007201,-0.1424118474150582,1.2383124106418286,0.03592161819856443,0.504573760515381,0.190536735954705,1.215820447980942
2012-04-20,0.08525668867926939,-0.4035950614794004,0.16454658481350748,1.4305116537816964,0.012782547579082149,-0.31506012198816435,-0.04442611059012336,1.7222439913409993
2012-04-23,-0.6228267065147897,-3.6027182789770684,-1.3560608883623537,-0.6382210902923013,-0.27671133643361046,-2.7512931804770435,-1.3291779813115134,-0.6703935722189414
2012-04-24,0.683679869714382,0.7017343612503613,-0.6914433632450923,-0.4476951217387004,0.19207264419396353,0.19442650324310584,-0.9046911462085916,-0.5245422293062241
2012-04-25,-0.09129363708844096,-1.2765712948741292,0.43472029047118,-0.9014484120203115,0.15521762492527458,-0.6495638298845474,0.4727528799636005,-0.678479798348075
2012-04-26,1.1021063473286574,2.7648237083418348,0.8478829851100045,0.9313571904696616,0.6529215109277509,0.9727703168012081,1.041207426889823,1.2403842548776467
2012-04-27,0.2586234262622611,0.6515721413272058,0.2799785481992778,2.115619996731155,0.44616015165166445,0.7714599495330265,0.19163212507642413,1.5935115769689645
2012-04-30,-0.03604686130946888,-1.265494966972902,0.0031770742325853973,0.05853944262010913,0.08418521242834487,-0.9006172164382154,-0.19163212507642413,0.0
2012-05-01,-0.10821861213665684,-0.2776613671649386,-0.044488227242389655,-0.5133857993852686,-0.19855004868132298,-0.19404922001147185,0.15971892869899307,-0.3314309791377035
2012-05-02,-0.5065744761326485,-0.9257069759283532,-0.6921105019268126,-1.6757269110218687,-0.5314022166949428,-1.0086306429573977,-0.6211398960505932,-1.8615578520976506
2012-05-03,-1.1676123893514578,-2.0938857485419238,-1.5579201351425986,-0.9616903568999469,-0.979594703349651,-1.7483539519699498,-1.67113157740566,-1.0578111481379437
2012-05-04,0.6341484666147146,1.3964026910703975,-0.7668624113676081,-1.6901810802603556,0.38446329357277875,0.9604312939169635,-0.6881888540264391,-1.492279461992041
2012-05-07,-0.3714646660954557,-1.0238884573322782,-0.15408070974967103,-0.5389188499458797,-0.3355605479316459,-1.0603147715070538,0.1971091308344164,-0.7351551778552512
2012-05-08,-2.1335129145403364,-2.225633566259111,-0.9526864097426646,-4.000533461369926,-1.9114481796634664,-1.916991610772012,-1.1885250503975264,-3.920517929334988
2012-05-09,-0.6440138556087938,-0.7427632103882864,-0.7880995150815195,-1.4242027424206327,-0.9853283261339385,-0.7327288469961779,-0.7801859998822103,-1.341756254674653
2012-05-10,0.08151237244753418,-0.2156833373478939,-0.659847313823736,0.11403438557557877,0.30151155393713935,-0.7071291308076155,-0.725614578503464,0.6934557668667907
2012-05-11,-0.7233873343927222,-0.991948617155991,-1.585237952032248,-1.9398931521037888,-0.9737543498895107,-0.5180642933208635,-1.6315793615146568,-2.6778119081392937
2012-05-14,-1.4626651858939077,-1.8762669797115272,-1.576082177200444,-1.3369183082134306,-1.4198478097187994,-2.6278064884583507,-1.7632263199360843,-1.5145430437340401
2012-05-15,-0.2501524668053534,-0.9675265523418464,-0.364856113000922,0.20168074063047214,-0.8153042872390159,-1.5404209308472971,-0.38441424238948585,0.5495680709941553
2012-05-16,-1.325293341384448,-3.1987675493397205,0.12872029469557233,0.0839137416027036,-0.3204548786591488,-1.8951004470295185,0.07000350303378866,-0.5919679020299995
2012-05-17,2.4619594747000484,2.9848637244648035,0.9894220340917137,1.200614722083504,2.254952159400947,3.008018054901962,1.3208395015793961,1.8904154639152182
2012-05-18,1.0736493180555584,2.450109340739859,0.22694459915797438,0.04971414469778779,1.1526576872240568,2.4196150957964235,0.17250306157974293,0.12476607981559695
2012-05-21,-0.2012199635112566,-1.3816055379686443,1.1508314217387294,2.0010508596706167,0.04143724514165115,-0.7906838940034966,0.8580797458665579,1.648841971249304
2012-05-22,-0.764544210016993,-0.5026559256085417,-1.971638899389383,-0.8643941939641131,-1.6155153971582514,-1.0948370000104735,-1.549884649554123,-0.4096687417329825
2012-05-23,-1.804848992231456,-2.370034448485958,-1.4651254510313905,-3.110955358464995,-0.39053686067305193,-1.4918975170601367,-1.43334039292764,-3.000225030379866
2012-05-24,0.5859831958114903,2.2919316328144923,-0.11954994391514262,-0.6952126347504084,-0.2494366528646097,1.987824852995157,-0.3174046043352696,-1.020417017424169
2012-05-25,0.7292765177301597,0.810007435329263,0.7256442546911934,0.3058106358820645,0.9743272015136917,0.6796638422258194,0.7741066101600858,0.7662872745568983
2012-05-28,-1.2958867516781325,-2.1183838603101357,0.42522109311802225,2.8430008406679086,0.0686429070529293,-0.43966937395980565,0.5243850506010617,2.4299477957389293
2012-05-30,1.091713899534863,0.6884955658235992,-2.130208146682744,-0.29722611049374237,-0.771761332898091,-1.6527539403412561,-2.7573326904099638,0.371824431687795
2012-05-31,-0.09584971499663197,-0.8109122297754734,-0.03908956891338633,1.2163200577856692,-0.19868617335694339,-0.9108481960095727,1.069528911674844,0.45258254582041246
2012-06-01,3.6347094888557585,2.6836990653952952,2.6169586578697057,0.03266906268848402,3.9690668984849964,2.9927420541473015,2.1053409197832273,0.32786914616984575
2012-06-04,-0.5067996014291865,-1.7870572357987502,-0.7995592898359938,-0.008166265163200848,-0.32980501008710306,-0.9876623495911563,-1.1524485851954758,-0.0818665620836434
2012-06-05,0.1857125703992324,1.411070707867923,0.5256482609611091,0.9428664501554884,-0.06992985639930893,0.917437627604123,0.6860850211078073,1.8259789132755166
2012-06-06,1.0642652204838399,3.7418214918377046,1.6664756957874616,2.1132620255738033,0.21952683796024886,3.2007709376678406,1.729189579034962,0.5613487074214163
2012-06-07,-2.8678025143526575,-3.306228714004744,-1.3267991014678238,-1.099087202841531,-1.9699969629942693,-2.797650595069001,-1.5409903111350154,-0.7223145369452233
2012-06-08,0.2138769136354135,-0.20350884216724374,-0.7815932102952061,-2.218714494405738,0.3000577833406126,-0.35044717835757133,-0.4536737845802996,-1.9520749991476904
2012-06-11,0.3387494613765085,0.507997659096926,0.28207781061899695,1.64850052519121,0.1656834821089248,0.33295395693624386,0.6484700059102622,1.790849651850035
2012-06-12,1.05900198572062,1.1569659151352774,0.9621115917611611,0.26543349587857534,0.851063652643802,1.2517548701616477,0.7271248407001885,0.6433476150428774
2012-06-13,0.3464063837608222,-0.02763862515435811,0.5221585206317769,-0.5881185128884248,0.5085439965365701,-0.2421727528494344,0.701323006569865,-1.372095779456295
2012-06-14,0.012349490599206092,-1.8623681187053265,2.1926021120368233,2.3635721801305465,0.30635651466068836,-0.831294677801564,2.0346581859167046,2.7256196278909073
2012-06-15,0.52344855794626,1.1654286981406248,-0.6085586571448864,-0.7127613924232001,0.19592144767477393,0.06284916407999219,-0.6871490255146107,-0.9535233151000355
2012-06-18,-0.06758625184311029,-0.2403721698726713,0.336677982829503,0.7600986714136226,0.12486891925460597,0.39713004189581014,0.24980602397413065,1.1904902506318926
2012-06-19,-0.23383187074328404,-1.0624409620300312,-0.18840000189781492,-0.6171393904542022,-0.6172497498944551,-1.2524652947495607,-0.43926409539540856,-1.110681786699086
2012-06-20,-0.4569319465996813,0.07399968623533759,-1.8351633083823593,-1.8665179197512316,-0.7755562899390611,-1.222011133477574,-1.5699981185046674,-1.4463892169683135
2012-06-21,-3.1624928279147646,-5.614569260895719,-1.5136619647781124,-1.7867087576417973,-2.5857875904001126,-4.307417239076372,-1.385543467550665,-1.7967000262008703
2012-06-22,0.08938833439025018,-0.6654230160800356,-0.006964515794916082,0.3123204642800026,0.5441678207559697,0.048356799722260035,-0.0697836734529389,0.24691370569218662
2012-06-25,1.3628075146733032,3.171118964069519,0.631792985718338,-0.5100792630745588,0.7176124008573481,2.261333604664806,0.48746614633357055,-0.41186219669970825
2012-06-26,-0.8535442076561317,-1.76697291229293,-0.9212489760621168,-2.2605959098193296,-0.804174858525819,-1.612642607848036,-1.209086260281289,-1.9167253456331856
2012-06-27,0.22198975278708843,-0.3556876665837372,-1.0567990919422954,-2.5462756371019246,0.13871834133469818,-0.5743415510126582,-1.2167665681571904,-3.3364942597012615
2012-06-28,-1.7898713571903535,-2.4459731981454347,-1.8164833253996981,-2.692790865803474,-1.4294557696420185,-2.2738929556044063,-1.4626013523921344,-2.021158433093717
2012-06-29,3.4112227796321726,4.902378554630715,4.102037898136501,3.511584494339992,2.964709944874855,4.333546492441176,4.0619749600970145,2.9735465842192887
2012-07-02,-0.406009489929815,-0.41008204662400516,0.09654840238280116,-1.1568807261779668,-0.06263898228544562,0.03639672469661903,0.5877285716564096,-0.7785506453751978
2012-07-03,1.4971548476931495,2.8005200653383078,2.481449333651664,4.0335596289493125,1.254666915638758,2.6749642681577424,2.2495836169417416,3.708074510487158
2012-07-04,-0.7675204798424318,-2.1733769393504687,-0.22214003951539496,-0.5184391576985803,-0.09657529908926321,-0.33359389301281794,-0.6424366981594432,-0.5033567674829875
2012-07-06,-1.9133036684189975,-2.755156685834015,-2.5976373113993922,-3.2722755990866936,-1.9633553180931074,-3.8039796121470015,-2.3683962697051086,-3.4220618842025985
2012-07-09,0.6439416190747949,1.9278060052116963,0.051859151709354734,1.0341353794732555,0.2687224063582683,0.99938370823347,-0.06949270606284585,1.2540704893591048
2012-07-10,-0.5869561488272446,-2.0690647179687716,-1.2696043508052313,-1.1207980073081103,-1.300461213599391,-2.2291738724447008,-1.3648505831559632,-1.5155085467661422
2012-07-11,-0.25986387623184726,0.5231437587353227,-0.05252192911227027,0.8460725597942087,0.6203197827110429,1.355260695100835,0.31662295580492383,1.3004084423206663
2012-07-12,-0.662211907382293,0.5093765627640412,-0.6042314455962483,-0.3444715772782381,-0.30808835053992567,0.23207422052817783,-0.811148866490452,-0.9085072222471346
2012-07-13,1.6913588510151456,0.7628865167496723,0.9468771428852385,0.9957163811257885,1.1135127074004991,0.44788796926087393,0.9515490299539131,1.2095179848975235
2012-07-16,-0.025128785155459354,-0.17553487776558185,-0.6934986289480527,-1.2894530934052462,-0.09379003680622944,-0.19065782705816048,-0.8807525668198757,-1.12263700636559
2012-07-17,-0.1320298201916259,-0.018302615494825147,-0.12660900615086845,1.0500139504494577,-0.3615043257589434,0.13569767178625014,-0.10621349909838429,0.9507418200771944
2012-07-18,-1.1834457647003305,-0.8123402080765452,-0.8410835178675136,-1.448800781501447,-0.5787232931903752,-0.3303967763271132,-0.7466701356537264,-1.2116115332358568
2012-07-19,0.6092935833381219,0.4492569052716444,0.8164464741881261,1.5685920168412082,0.524985513290499,0.20203882343290402,0.8528836347521107,1.2975960613193394
2012-07-20,0.15174509740338848,0.3118181509992102,-0.35968724863764123,-1.5164860668997804,0.17501576133760466,0.110031186600823,-0.2834870785847876,-1.6028066754006254
2012-07-23,-0.34175085473791,-0.9568746644219583,-1.133327700293929,-0.45248945982896416,-0.4936094062307994,-0.957650044320868,-0.9985817643213935,-0.6571765163235099
2012-07-24,-0.07610350443414404,-0.8578961869201596,-0.821573494864758,-1.6000341346440905,0.35526490641624164,-0.27795811465924913,-1.1100813192780556,-1.372006474246401
2012-07-25,2.003647094042993,2.4136625040725335,0.8037070997198192,0.2831860299570721,1.4054546660370981,1.4004282677142044,1.1100813192780556,0.4446427957135235
2012-07-26,0.43435163844884883,-0.07284382606487227,0.4385893746352565,0.8447779911932685,0.7427313871536612,0.7110979002540763,0.42204719466027996,0.7513847505836502
2012-07-27,0.17939443739694028,0.18928369076007812,0.43667416508874624,0.07883327172164556,0.38533313496786903,0.724116125655927,0.38472546741337155,1.4860413325190613
2012-07-30,0.3701423103186663,1.9269112878635752,0.3253760607131895,2.959025462327869,-0.07275373183777134,1.6564784963722268,0.40449971769849213,1.6351483077047035
2012-07-31,-0.5804993760707866,-0.42540325472253393,-0.3927053922668122,-0.034007822126813636,-0.4475497363422676,-0.758645207155606,-0.14174346809729954,0.08532423725835514
2012-08-01,-0.45314953858204277,-1.3670432372007824,-0.5901819669182906,-0.785389046500562,-0.8955274440528349,-2.1392736040548144,-1.2201799678228653,-1.0287274605942365
2012-08-02,-1.0381581670780626,-1.980625904419453,-0.9674374067532909,-2.569585821672149,-0.7378579224948112,-0.9837107662746369,-0.7132852029227088,-2.265892149459514
2012-08-03,1.162513092013473,2.9420327602413643,1.241629691063384,1.9161011229627434,0.947678340804714,2.3693472128029747,1.2931214672248004,1.5307537035940122
2012-08-06,0.42784129748980604,0.22276525452449292,-0.33839774397970146,-0.10357328735315363,0.49284173906380957,0.3344544861501486,-0.2930771603501192,0.13012363579711916
2012-08-07,-0.21059159222973634,0.7971587728079488,0.5763704716750695,1.1675956820637268,0.02979127510069901,0.7938820124401502,0.5069809852250806,1.2063911929244497
2012-08-08,0.1982161203990529,-0.03917309214815923,-0.010643393123821454,0.1705611875193469,0.02730087441804585,-0.20323398505843748,0.02848597085209903,0.08561644358602294
2012-08-09,0.2595638315350257,0.07833084499355714,0.27989885233061784,-0.1023017992034525,0.2961074592122692,0.4664669202099958,0.18496128201119788,-0.25706955031008505
2012-08-10,0.16034539359015554,-0.12464611026379302,-0.8706058578562548,-0.7018773999101668,0.19033382131024013,-0.2383028283571509,-0.7992050531338002,-0.4299232761320049
2012-08-13,-0.6305269081370746,-1.0568082737253182,-0.8674511344262115,-1.2620100072820328,-0.6149444844018248,-1.0416574418486313,-1.0297862219579734,-1.2137123416533058
2012-08-14,-0.634527789931294,-0.014406627073348943,0.5743634987890545,0.7798323897708848,-0.6681400520651692,-0.017993054729448232,0.721243660247417,0.43516169627810797
2012-08-15,0.2617639388103221,0.1763383272953778,-0.04654410137554521,-0.6407503089365996,0.23548014141807627,0.08633715192036817,-0.151030270716479,-0.30441423812277435
2012-08-16,0.7812055353435099,1.4279837109161253,2.855975389801735,1.1916210426642593,0.6981753399657009,1.3252323755438944,3.2989471349388566,1.4270512444883643
2012-08-17,0.012351015886746808,-0.7471483150199187,2.617446944886659,4.152904064156537,0.08979301765981162,-0.4302917326997946,2.278849776821179,3.9567450932184833
2012-08-20,0.22205782625768222,2.088599642786493,1.005270913429257,-0.06589786070438919,0.29482046281428254,2.526613166691094,1.2782968016655794,-0.08257638784670007
2012-08-21,1.2186684397700098,2.8784669446419553,1.2839715502128257,2.9712389463390387,1.0437098219260754,1.7634954498416455,0.9564330675340571,2.930612658549858
2012-08-22,-0.14618995111348454,0.43401668563833873,1.9816921466302873,1.0819516841642063,1.0359512884178024,1.8268437687015027,2.042500837396588,0.6397462842865131
2012-08-23,1.9497795713267152,2.99962501537947,0.2044559103839383,3.1313408147243926,0.9205730406568691,2.188416247350622,0.4360140965331105,3.908273877030588
2012-08-24,0.005977822281177936,0.5403029009274807,0.5302822268744123,0.07665772701956897,0.02874406424924203,0.9238921143769563,0.3112035706630323,-0.3455561127155171
2012-08-27,0.16126627356447543,1.3848345977134358,-0.33271451188428003,0.09191177117626737,-0.38994590176146815,-0.1561026691834222,-0.40865363522080145,-0.30816665374082675
2012-08-28,-0.3527340517968547,-0.558759911846396,-1.769264365698131,-2.668893863524957,0.16516272279014643,0.38980072095031737,-1.5524498734457381,-1.7906278354812954
2012-08-29,-0.40207693619835894,-0.12315272492466889,-0.056003032215912185,-0.9162781325351865,-0.642361177285089,-0.5754896964953904,-0.18501392881615786,-1.1455783982036394
2012-08-30,-0.35541135571799387,-1.2760645061832054,-0.6413245121650313,-2.441888398858616,-0.05195432968916336,-0.811947886550124,-0.5637554310894188,-2.534836986445921
2012-08-31,1.8238314614435147,3.2189956132259834,2.1327667122894134,2.100089250471182,2.1958282266858475,4.153180171910931,2.0734657592713646,2.2164921095566115
2012-09-03,0.49651361016653794,3.0353292582621094,0.830872988693443,0.9903816640111529,0.027189332492039142,1.144482195144425,0.7140569126069529,0.4374634139046485
2012-09-05,-0.11799411398492055,-0.2533211116792611,0.9484818605934642,1.8667312866953445,0.054947166433727546,0.4665638323551047,1.3236715785771125,1.8868484304382704
