abs_standardized_coef,feature,fold,group,mae,mode,r2,rmse,standardized_coef,target,test_std
0.2524064709882446,gold_platinum_ratio_futures_logchg_ma20_lag1,3,REL_GOLD_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.2524064709882446,tci_same_scale_STC,3.9910350515692863
0.16965121946675438,gold_platinum_ratio_futures_logchg_std20_lag1,3,REL_GOLD_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.16965121946675438,tci_same_scale_STC,3.9910350515692863
0.017520653135583042,gold_platinum_ratio_futures_lag1,3,REL_GOLD_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.017520653135583042,tci_same_scale_STC,3.9910350515692863
0.24862966566592287,gold_platinum_ratio_futures_lag5,3,REL_GOLD_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.24862966566592287,tci_same_scale_STC,3.9910350515692863
0.4699213510122145,gold_platinum_ratio_futures_lag20,3,REL_GOLD_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.4699213510122145,tci_same_scale_STC,3.9910350515692863
0.3639148902084365,gold_platinum_ratio_futures_ma20_lag1,3,REL_GOLD_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.3639148902084365,tci_same_scale_STC,3.9910350515692863
0.03714020354139086,gold_platinum_ratio_futures_std20_lag1,3,REL_GOLD_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.03714020354139086,tci_same_scale_STC,3.9910350515692863
0.0,platinum_palladium_ratio_futures_logchg_lag1,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.005889095703220516,platinum_palladium_ratio_futures_logchg_lag5,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.005889095703220516,tci_same_scale_STC,3.9910350515692863
0.03279522988586279,platinum_palladium_ratio_futures_logchg_lag20,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.03279522988586279,tci_same_scale_STC,3.9910350515692863
0.21165530732146576,platinum_palladium_ratio_futures_logchg_ma20_lag1,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.21165530732146576,tci_same_scale_STC,3.9910350515692863
0.16456684673266433,platinum_palladium_ratio_futures_logchg_std20_lag1,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.16456684673266433,tci_same_scale_STC,3.9910350515692863
0.07948423731361334,platinum_palladium_ratio_futures_lag1,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.07948423731361334,tci_same_scale_STC,3.9910350515692863
0.03253879852682725,platinum_palladium_ratio_futures_lag5,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.03253879852682725,tci_same_scale_STC,3.9910350515692863
0.22684963308167763,platinum_palladium_ratio_futures_lag20,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.22684963308167763,tci_same_scale_STC,3.9910350515692863
0.03570227307609335,platinum_palladium_ratio_futures_ma20_lag1,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.03570227307609335,tci_same_scale_STC,3.9910350515692863
0.03728232621482774,platinum_palladium_ratio_futures_std20_lag1,3,REL_PLATINUM_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.03728232621482774,tci_same_scale_STC,3.9910350515692863
0.0025352320442621774,gold_silver_ratio_futures_logchg_lag1,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0025352320442621774,tci_same_scale_STC,3.9910350515692863
0.0,gold_silver_ratio_futures_logchg_lag5,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.0,gold_silver_ratio_futures_logchg_lag20,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,gold_silver_ratio_futures_logchg_ma20_lag1,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.3794880683791385,gold_silver_ratio_futures_logchg_std20_lag1,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.3794880683791385,tci_same_scale_STC,3.9910350515692863
0.0011426510790876086,gold_silver_ratio_futures_lag1,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0011426510790876086,tci_same_scale_STC,3.9910350515692863
0.0,gold_silver_ratio_futures_lag5,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.0108895185094123,gold_silver_ratio_futures_lag20,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0108895185094123,tci_same_scale_STC,3.9910350515692863
0.0,gold_silver_ratio_futures_ma20_lag1,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.11135197061813,gold_silver_ratio_futures_std20_lag1,3,REL_GOLD_SILVER,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.11135197061813,tci_same_scale_STC,3.9910350515692863
0.6254027910048392,gpr_narrow_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.6254027910048392,tci_same_scale_STC,3.9910350515692863
0.15357412891302114,gpr_narrow_lag5,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.15357412891302114,tci_same_scale_STC,3.9910350515692863
0.19987072522491817,gpr_narrow_lag20,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.19987072522491817,tci_same_scale_STC,3.9910350515692863
0.4556781392996526,gpr_narrow_ma20_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.4556781392996526,tci_same_scale_STC,3.9910350515692863
0.0,gpr_narrow_std20_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.5865603736964285,gpr_broad_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.5865603736964285,tci_same_scale_STC,3.9910350515692863
0.04320974407191597,gpr_broad_lag5,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.04320974407191597,tci_same_scale_STC,3.9910350515692863
0.12619304062847794,gpr_broad_lag20,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.12619304062847794,tci_same_scale_STC,3.9910350515692863
0.029308012438794277,gpr_broad_ma20_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.029308012438794277,tci_same_scale_STC,3.9910350515692863
0.14270702910320568,gpr_broad_std20_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.14270702910320568,tci_same_scale_STC,3.9910350515692863
0.0,gpr_threat_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.0,gpr_threat_lag5,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,gpr_threat_lag20,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,gpr_threat_ma20_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.09145619193300286,gpr_threat_std20_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.09145619193300286,tci_same_scale_STC,3.9910350515692863
0.0,gpr_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.13569583873384197,gpr_lag5,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.13569583873384197,tci_same_scale_STC,3.9910350515692863
0.09538881842648965,gpr_lag20,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.09538881842648965,tci_same_scale_STC,3.9910350515692863
0.07658085390502622,gpr_ma20_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.07658085390502622,tci_same_scale_STC,3.9910350515692863
0.0,gpr_std20_lag1,3,GPR,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.08422819767895741,cftc_platinum_oi_change_ratio_lag1,3,CFTC_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.08422819767895741,tci_same_scale_STC,3.9910350515692863
0.05575284165286503,cftc_platinum_oi_change_ratio_lag5,3,CFTC_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.05575284165286503,tci_same_scale_STC,3.9910350515692863
0.03976508701105745,cftc_platinum_oi_change_ratio_lag20,3,CFTC_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.03976508701105745,tci_same_scale_STC,3.9910350515692863
0.0,cftc_platinum_oi_change_ratio_ma20_lag1,3,CFTC_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.18331326822742056,cftc_platinum_oi_change_ratio_std20_lag1,3,CFTC_PLATINUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.18331326822742056,tci_same_scale_STC,3.9910350515692863
0.04549277361057908,cftc_gold_managed_money_net_ratio_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.04549277361057908,tci_same_scale_STC,3.9910350515692863
0.08134850992170703,cftc_gold_managed_money_net_ratio_lag5,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.08134850992170703,tci_same_scale_STC,3.9910350515692863
0.07199551282527858,cftc_gold_managed_money_net_ratio_lag20,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.07199551282527858,tci_same_scale_STC,3.9910350515692863
0.6056022052644192,cftc_gold_managed_money_net_ratio_ma20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.6056022052644192,tci_same_scale_STC,3.9910350515692863
0.027264757529994403,cftc_gold_managed_money_net_ratio_std20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.027264757529994403,tci_same_scale_STC,3.9910350515692863
0.09595877367325113,cftc_gold_producer_merchant_net_ratio_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.09595877367325113,tci_same_scale_STC,3.9910350515692863
0.1716201703751421,cftc_gold_producer_merchant_net_ratio_lag5,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.1716201703751421,tci_same_scale_STC,3.9910350515692863
0.09361602081502281,cftc_gold_producer_merchant_net_ratio_lag20,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.09361602081502281,tci_same_scale_STC,3.9910350515692863
0.21121850320069982,cftc_gold_producer_merchant_net_ratio_ma20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.21121850320069982,tci_same_scale_STC,3.9910350515692863
0.020731342946436027,cftc_gold_producer_merchant_net_ratio_std20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.020731342946436027,tci_same_scale_STC,3.9910350515692863
0.0,cftc_gold_swap_net_ratio_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_gold_swap_net_ratio_lag5,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_gold_swap_net_ratio_lag20,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_gold_swap_net_ratio_ma20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_gold_swap_net_ratio_std20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_gold_other_reportable_net_ratio_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_gold_other_reportable_net_ratio_lag5,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.05278444409025122,cftc_gold_other_reportable_net_ratio_lag20,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.05278444409025122,tci_same_scale_STC,3.9910350515692863
0.15857473670812303,cftc_gold_other_reportable_net_ratio_ma20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.15857473670812303,tci_same_scale_STC,3.9910350515692863
0.22643702649977046,cftc_gold_other_reportable_net_ratio_std20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.22643702649977046,tci_same_scale_STC,3.9910350515692863
0.26215766389594586,cftc_gold_nonreportable_net_ratio_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.26215766389594586,tci_same_scale_STC,3.9910350515692863
0.06701406633526288,cftc_gold_nonreportable_net_ratio_lag5,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.06701406633526288,tci_same_scale_STC,3.9910350515692863
0.5598659946129466,cftc_gold_nonreportable_net_ratio_lag20,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.5598659946129466,tci_same_scale_STC,3.9910350515692863
0.596985722545069,cftc_gold_nonreportable_net_ratio_ma20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.596985722545069,tci_same_scale_STC,3.9910350515692863
0.29198711126043053,cftc_gold_nonreportable_net_ratio_std20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.29198711126043053,tci_same_scale_STC,3.9910350515692863
0.028695068736328225,cftc_gold_oi_change_ratio_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.028695068736328225,tci_same_scale_STC,3.9910350515692863
0.0,cftc_gold_oi_change_ratio_lag5,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0045915155009351605,cftc_gold_oi_change_ratio_lag20,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0045915155009351605,tci_same_scale_STC,3.9910350515692863
0.13949079745527607,cftc_gold_oi_change_ratio_ma20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.13949079745527607,tci_same_scale_STC,3.9910350515692863
0.2699583798116501,cftc_gold_oi_change_ratio_std20_lag1,3,CFTC_GOLD,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.2699583798116501,tci_same_scale_STC,3.9910350515692863
0.0,cftc_palladium_oi_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_palladium_oi_lag5,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.3681204429949962,cftc_palladium_oi_lag20,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.3681204429949962,tci_same_scale_STC,3.9910350515692863
0.09167739684363546,cftc_palladium_oi_ma20_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.09167739684363546,tci_same_scale_STC,3.9910350515692863
0.037540135056417574,cftc_palladium_oi_std20_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.037540135056417574,tci_same_scale_STC,3.9910350515692863
0.06720345200562262,cftc_palladium_oi_change_ratio_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.06720345200562262,tci_same_scale_STC,3.9910350515692863
0.0194628547569588,cftc_palladium_oi_change_ratio_lag5,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0194628547569588,tci_same_scale_STC,3.9910350515692863
0.03342662312227091,cftc_palladium_oi_change_ratio_lag20,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.03342662312227091,tci_same_scale_STC,3.9910350515692863
0.0864407272747196,cftc_palladium_oi_change_ratio_ma20_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0864407272747196,tci_same_scale_STC,3.9910350515692863
0.006170534305200602,cftc_palladium_oi_change_ratio_std20_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.006170534305200602,tci_same_scale_STC,3.9910350515692863
0.0,cftc_palladium_managed_money_net_ratio_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_palladium_managed_money_net_ratio_lag5,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_palladium_managed_money_net_ratio_lag20,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_palladium_managed_money_net_ratio_ma20_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,-0.0,tci_same_scale_STC,3.9910350515692863
0.33367055437679344,cftc_palladium_managed_money_net_ratio_std20_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.33367055437679344,tci_same_scale_STC,3.9910350515692863
0.0,cftc_palladium_producer_merchant_net_ratio_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.0,cftc_palladium_producer_merchant_net_ratio_lag5,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.0,tci_same_scale_STC,3.9910350515692863
0.3403029128344855,cftc_palladium_producer_merchant_net_ratio_lag20,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.3403029128344855,tci_same_scale_STC,3.9910350515692863
0.04722726767301053,cftc_palladium_producer_merchant_net_ratio_ma20_lag1,3,CFTC_PALLADIUM,5.443999804603361,external_only,-1.7370221263549355,6.602747602266605,0.04722726767301053,tci_same_scale_STC,3.9910350515692863
