date,gold_silver_ratio_futures,gold_silver_ratio_futures_logchg,platinum_palladium_ratio_futures,platinum_palladium_ratio_futures_logchg,gold_platinum_ratio_futures,gold_platinum_ratio_futures_logchg,gold_silver_ratio_spot,gold_silver_ratio_spot_logchg,platinum_palladium_ratio_spot,platinum_palladium_ratio_spot_logchg,gold_platinum_ratio_spot,gold_platinum_ratio_spot_logchg
2012-01-24,52.056293979671615,0.09270602999102984,2.2731603635297564,-0.2865385751258054,1.0733516040625504,0.3220093676092717,52.02624179943768,0.3631284045461758,2.2871946706143595,0.4712969223127028,1.077902912621359,0.3357156257260713
2012-01-25,51.32997192113764,-1.4050880004457422,2.2812590031691156,0.3556391066876219,1.0735326618886747,0.016867031858688875,51.43355381840048,-1.1457483773102517,2.282514450867052,-0.20483673071217678,1.0830515986071543,0.4765205099613687
2012-01-26,51.17209495302729,-0.308046652657179,2.3283193520393404,2.0419214236551686,1.07261771648652,-0.08526387216884895,51.429468021518225,-0.007944150990946142,2.327180600796236,1.9379827683778217,1.0705007776049766,-1.1656055585647724
2012-01-27,51.2636874815034,0.17882921516014783,2.352447147408051,1.0309426488852136,1.066231687800074,-0.5971479478660113,51.290474786198764,-0.27062577402303667,2.3553454545454544,1.2029914230450078,1.0740813931945903,0.3339222870988312
2012-01-30,51.73144033167298,0.9083071713837043,2.339764978964167,-0.5405637675517938,1.0753968253968256,0.855908808818677,51.672537313432834,0.7421388963149145,2.3470652570178636,-0.3521685617548509,1.0755079217148182,0.13272569971848475
2012-01-31,52.32397330286814,1.1388919713994028,2.3259632224168123,-0.5916245528672204,1.0920156862745098,1.5335508571511045,52.413033640066374,1.4228846769440473,2.3203805342114894,-1.1434525326271983,1.095767629620285,1.8662113967581897
2012-02-01,51.749637649007596,-1.1037216429155894,2.323609518348624,-0.10124389488970209,1.0793053456306487,-1.1707606234690207,51.77833827893175,-1.2183412126560267,2.322302158273381,0.08278076702237236,1.0811214374225526,-1.3456278888437896
2012-02-02,51.47915142648135,-0.5240531134433457,2.2974915445321304,-1.1303908557635522,1.0791265411273998,-0.01656800057068253,51.22866297698806,-1.0672682688525725,2.3076923076923075,-0.6310979064483413,1.0806021505376344,-0.04804378300712481
2012-02-03,51.565972325105925,0.16851048551980163,2.296989824759751,-0.021840104858272813,1.0707232288430184,-0.7817620746549723,51.29806835066865,0.13538983128347226,2.3015647226173543,-0.2658818392846318,1.0668603213844252,-1.279837660174167
2012-02-06,51.10814814814815,-0.8918064438141027,2.30249539203176,0.23939939545283284,1.0621632439422397,-0.8026710252576473,51.06680522565321,-0.45184155539459425,2.3077469793887704,0.2682509180684689,1.0593963658761933,-0.7020776195020749
2012-02-07,51.13177750482541,0.04622334561976693,2.3271482997036825,1.065012443058555,1.060118235561619,-0.19271798140863064,51.11215226939971,0.08876004969193829,2.3342776203966005,1.1430757987717977,1.0591504854368932,-0.023212178692370855
2012-02-08,51.3677901732732,0.4605152800072787,2.329440559440559,0.09845232170453411,1.039476449220978,-1.9663272698971854,51.08745583038869,-0.048329812512815096,2.335910049191848,0.0699084909311587,1.0438808664259929,-1.4521787644756923
2012-02-09,51.3370875961907,-0.05978796463006475,2.333099086437105,0.1569328316866736,1.0489156626506024,0.9039756140346161,51.045709230315545,-0.08174935609459588,2.340049487451396,0.17705197440002207,1.0458972809667675,0.19297887376850398
2012-02-10,51.34210213069873,0.009767382320324813,2.3631257110352673,1.2787732730041967,1.038242816308109,-1.0227243861426545,51.28745904081025,0.4724768407011748,2.3637660485021397,1.008405276248614,1.0390585395292697,-0.6560106353991679
2012-02-13,51.15058418836368,-0.37372064704230823,2.362535816618911,-0.024965580626890027,1.0459961796185684,0.7440028797628638,51.11041852181657,-0.34578977536390276,2.374235336451961,0.4419291654050195,1.0438981509548348,0.46468754308056637
2012-02-14,51.50833633201392,0.6969751679818614,2.3798602009611183,0.7306206121753145,1.0510631788282088,0.48324898863851895,51.24098897825439,0.2551416349974911,2.3745892661555312,0.014905991854541334,1.0579089790897909,1.3332370484337004
2012-02-15,51.727131226053636,0.42387607051592724,2.389652148494592,0.41060639216412564,1.0569418960244648,0.5577531578451318,51.66158445440956,0.8174680269444679,2.3976479235575154,0.9663742993089697,1.0595217657878602,0.15233433384808787
2012-02-16,51.79502547198083,0.13116854947234913,2.341206030150754,-2.0481616689590587,1.0599454205378223,0.28376820110667733,51.58238805970149,-0.15341604611465165,2.335014409221902,-2.6470162882860637,1.0663437210737428,0.6418071835048278
2012-02-17,51.95989884393064,0.31781336994383125,2.3846041697040383,1.8366949886952644,1.0552090975788702,-0.447847269278872,51.77974759615385,0.3818802215052486,2.3814259597806213,1.968138895918603,1.0583000675551189,-0.757180285153257
2012-02-20,51.076127683057884,-1.7155025570541493,2.3684588844163312,-0.67936600886771,1.0673748103186647,1.1463241490504643,51.63084251265257,-0.2879882732694572,2.3676025917926564,-0.5821572508201589,1.0547223742626042,-0.338633101150717
2012-02-22,51.710749109593046,1.2348453624981826,2.3911988911988913,0.9555384390251276,1.0266917837994494,-3.8860412779534927,51.776741474788686,0.28218251180929244,2.3873742629205688,0.8316248714818397,1.0324054164003023,-2.13861446746815
2012-02-23,50.2390595117561,-2.8872870972964204,2.4020194986072423,0.4514972993029942,1.0357463833241527,0.8780537368959,50.28773318258903,-2.9179867899474132,2.40041928721174,0.5449297859398516,1.0359126637554585,0.3391403624414112
2012-02-24,50.26883241835984,0.05924491480788774,2.4079797695982017,0.2478284801817221,1.0364060676779463,0.06367141334231302,50.07940096072337,-0.41514091808450004,2.412552891396333,0.5042052785533158,1.0361356328558902,0.021521612373311128
2012-02-27,49.96340502195699,-0.6094413325445913,2.416843896214377,0.3674387792431011,1.0412413469435646,0.46545799458816567,49.886851015801355,-0.38523037372888425,2.427350427350427,0.6114825477917862,1.0375528169014085,0.13668246706175363
2012-02-28,48.06880795591991,-3.865735438744178,2.382808181315644,-1.418281361937923,1.0372346595522561,-0.38554136221027946,48.34986449864498,-3.1294041950667317,2.381382424452935,-1.9119133698010105,1.040904317386231,0.322499159047001
2012-02-29,49.39957277293458,2.73082923247161,2.3750796009339843,-0.3248747147004516,1.0196323770369708,-1.7116042922434718,48.959572624891706,1.2531489713769606,2.3871657754010696,0.2425624547074845,1.012825567502987,-2.7345854810076786
2012-03-01,48.29365413196489,-2.264160823984973,2.3822625698324025,0.3019742578501683,1.009673447851322,-0.9815188046328651,48.44460107132788,-1.057400996788882,2.3748251748251747,-0.5182970035229606,1.0119729093050647,-0.08422154185610646
2012-03-02,49.523533671252714,2.514781670130972,2.3925154755205402,0.4294616985014099,1.0054098553451722,-0.4231684974796434,49.23691776883266,1.622280414188637,2.3867791842475388,0.5021011253700469,1.0091101944608132,-0.2832854080440872
2012-03-05,50.56833358064995,2.0877577526235758,2.3575063613231553,-1.4740878815042602,1.0217065419439948,1.6079034953218945,50.24992640565205,2.0365379100759196,2.36311854752581,-0.9962670255309058,1.028617053329316,1.914628642131147
2012-03-06,51.00509410365128,0.8599950298518788,2.416641791044776,2.4774452928561175,1.032702343822376,1.07046917052371,50.82969034608379,1.1471557114358433,2.4248587570621467,2.5791113007037847,1.0402795899347623,1.1274280112526773
2012-03-07,50.138454667262174,-1.7137240224096573,2.3775094559208614,-1.632539410143563,1.030349385057823,-0.2281047781646138,50.355050806933654,-0.9381711413782856,2.379385964912281,-1.8930821722540347,1.0352565284178188,-0.4840263948460731
2012-03-08,50.21134462475244,0.14527178095695703,2.386578720963579,0.3807350183956726,1.0206080269166065,-0.9499399000771989,50.17596693238855,-0.3562762379259343,2.374355300859599,-0.21165080930479752,1.0254389669945092,-0.9528468155030788
2012-03-09,50.02630655910207,-0.3691991455300414,2.3808952273369104,-0.23842799691231598,1.0150342496219198,-0.5476199122154758,49.98483522892972,-0.38165016919085026,2.383416017009213,0.3808811520329636,1.0193160868272375,-0.5988882097585965
2012-03-12,50.87241492832131,1.677183200034138,2.414727854855923,1.411002835583186,1.0016794837797225,-1.3244280370383887,50.50771513353115,1.0406435530441183,2.4227305218012867,1.636045900633476,1.0043724553018232,-1.476897540507359
2012-03-13,50.451147970578596,-0.8315329091318269,2.3924533634821934,-0.926723989637035,1.0007679130486147,-0.09104566696940684,50.22128935532234,-0.5687071993729642,2.401423487544484,-0.8833537555722693,0.9928156490812093,-1.157320653705499
2012-03-14,51.05186290046923,1.1836534468161908,2.3932351258581233,0.032670842852600135,0.9818029700899394,-1.9132250569380789,51.021732381248064,1.5812639541217255,2.400431344356578,-0.04132333178559211,0.9843725666367177,-0.8540546315048997
2012-03-15,50.70891645786225,-0.6740273475564162,2.38276397515528,-0.43849118306624746,0.9831452353446488,0.13662095110480027,50.95419612665232,-0.13245530677279405,2.3916133617626154,-0.36802630557726257,0.9851649331352155,0.08046219392510191
2012-03-16,50.78517973254815,0.15028123191691556,2.382675594814076,-0.0037092209403288834,0.9900741449414014,0.7022977926381856,51.011370620774436,0.11214472088569849,2.3849731663685154,-0.2780311685953496,0.9960456045604561,1.098397228557707
2012-03-19,50.593233196783494,-0.37867384107643787,2.373869417750141,-0.3702766231405086,0.9925881827652925,0.2536023543858455,50.513201820940814,-0.981383690910631,2.3862166962699822,0.05212661685765063,0.9911332102661824,-0.4944098904649425
2012-03-20,51.73713639504932,2.23579931082476,2.381325474410581,0.3135965166492616,0.9942950285248573,0.17181142502368527,51.36570183629007,1.6735945968156418,2.39117859725235,0.20772418699724904,0.9981130934381616,0.701764462652227
2012-03-21,51.20861389518106,-1.0268071135045798,2.388052099250528,0.28207577178306353,1.0056979188884487,1.1403054133318387,51.28287224121852,-0.16138482934309195,2.3964886613021212,0.22182269319758197,1.0071855921855921,0.9048587838569372
2012-03-22,52.40070186632637,2.301222759790189,2.5004233700254024,4.598205314760817,1.0112982175291692,0.5553122220754295,52.13018688628445,1.6387361790026755,2.4834996162701457,3.566409280452676,1.017150803461063,0.9845489903569606
2012-03-23,51.51214675260288,-1.710234649972664,2.4719015795868775,-1.1472340826696126,1.0214439324116744,0.9982376891775299,51.58038485412788,-1.0602722047412971,2.4737242955064738,-0.39438740747647083,1.0233497536945813,0.607593002832893
2012-03-26,51.46870229007633,-0.08437387243889205,2.4793555638816036,0.3010948415767767,1.018889594100402,-0.2503845192525087,51.471680876979285,-0.2109691187569318,2.4693954187007137,-0.17514760566887944,1.0281812652068125,0.47101607533280404
2012-03-27,51.658695118960026,0.3684627918669303,2.502265518803806,0.9197855901903806,1.0169910970273126,-0.18650381937101967,51.579011966860996,0.20830743730226864,2.517117804041174,1.9141167489516997,1.0183933115230825,-0.9565278904193133
2012-03-28,52.08444598033364,0.8207834215237853,2.539836014851485,1.4902988826660524,1.009837064108421,-0.7059367701665905,51.885839051777914,0.593105738509081,2.533540131834044,0.6503067868069978,1.018340985613713,-0.00513821655134146
2012-03-29,51.728557139284824,-0.6856371062244904,2.5307620961508737,-0.35790367084914676,1.0108420120331063,0.09946636449154611,51.51410852713178,-0.7190180166377846,2.5231247570928876,-0.4119469926933017,1.0236167590881085,0.5167379420530089
2012-03-30,51.46841521980052,-0.5041668656944776,2.511693671660043,-0.7563185980975939,1.0174968809907798,0.6561914145334842,51.72159355138738,0.40196424192102675,2.506789413118527,-0.6495300258579806,1.021104174317542,-0.24576322315436294
2012-04-02,50.74928998731041,-1.4070695397229827,2.526833358743711,0.6009586752874885,1.0134853832926058,-0.39503081689240377,50.834848484848486,-1.7293251359576267,2.5195560658247227,0.5079905555142705,1.0192296008262955,-0.18375170195547852
2012-04-03,50.263039230422365,-0.9627626975409864,2.5186629952577633,-0.32386786370669496,1.0155182362051687,0.20037949397621688,50.41488058787508,-0.8295731935357153,2.5096625766871163,-0.39344091411036564,1.0062641324940413,-1.2802454244345913
2012-04-04,51.99394407937121,3.38572513365456,2.526079420107154,0.2940261199383287,1.0068931100090452,-0.8529598595207414,51.66528530443098,2.4499710591335155,2.5217391304347827,0.4800482109072801,1.0161379310344827,0.9764504467507821
2012-04-05,51.3740939174283,-1.199321577020207,2.4895462288988695,-1.4568008010567124,1.014059097978227,0.7091724360250948,51.4097069019855,-0.49590869861115827,2.491828793774319,-1.1931898389929807,1.0188819487820113,0.26967986286364176
2012-04-09,52.14757010531658,1.4943550006921935,2.5050325178073707,0.6201259133847503,1.01616442590017,0.20739870776198804,51.94490183660545,1.0356571900001388,2.511319281811085,0.7791329114952172,1.0198445756916381,0.09443414500264966
2012-04-10,52.422740616812405,0.5262892397192243,2.5042095416276897,-0.03285831178931886,1.0339310173079317,1.7332886880256149,52.22057898049087,0.529307377744237,2.5070754716981134,-0.1691302232301739,1.0408090310442144,2.0348086287485265
2012-04-11,52.672821293740675,0.47591191177387415,2.4911442006269593,-0.523100924082387,1.0446408909302545,1.0305121856121682,52.5123417721519,0.5571572802819613,2.483490566037736,-0.9451866207972448,1.050579297245964,0.9343398495088737
2012-04-12,51.671022290545736,-1.9202470443443698,2.4578497251069034,-1.3455251039430682,1.0442400894743382,-0.03837475323818576,51.76359703337454,-1.4361081104172335,2.456178050652341,-1.1058553050893982,1.046787901512311,-0.36153896806320407
2012-04-13,52.88945524052246,2.330685807152433,2.462195311287067,0.1766482736657249,1.0468503688757171,0.24965737342945923,52.6145304568528,1.6305183781626376,2.4596805609661083,0.14249843956727348,1.0506240101362052,0.3657948998991072
2012-04-16,52.58343161317056,-0.5802903385422109,2.415607290549855,-1.9102633393273338,1.0460006974606093,-0.08119750855256555,52.474603174603175,-0.2663022523979208,2.4133691893968496,-1.9007713142770166,1.0524992040751353,0.1783247337275133
2012-04-17,52.12792826924291,-0.8700225413398321,2.3921775898520083,-0.9746644976777685,1.0422953096395429,-0.3548722687872541,52.04762655732535,-0.81701087596735,2.3893979553199545,-0.9982342432897084,1.046000253549696,-0.6193922308935451
2012-04-18,52.07228379966335,-0.10680299735317256,2.4024464367117457,0.42834902191093427,1.0370323519180291,-0.506218337564121,51.91811571293076,-0.24914151249748606,2.40519877675841,0.6591118929949902,1.043973299427845,-0.19396941693191339
2012-04-19,51.65046099625539,-0.8133705481578435,2.369503226774726,-1.380724258056787,1.0396503673676212,0.2521345039578897,51.67536961308588,-0.46865214231686103,2.380664652567976,-1.0252837120262925,1.0423604060913705,-0.15461511775616207
2012-04-20,51.90357334681369,0.48885175015862536,2.3396952211865663,-1.2659650689682223,1.0388263563930693,-0.07928989613426932,51.84506153360682,0.3278426695673353,2.3389755011135858,-1.766670101931167,1.0429568970989653,0.057208658169260324
2012-04-23,53.47351871867937,2.9798915724622344,2.322960095294818,-0.7178397980700524,1.046471380039741,0.7332341818475058,53.14401556925073,2.474581844043433,2.3236173393124067,-0.65878440909245,1.0539916371823739,1.0524666448778703
2012-04-24,53.463865218239775,-0.018054491535934858,2.3173048160335026,-0.24374824150640295,1.0609610481814955,1.3751232329595742,53.14276464875364,-0.002353859049231133,2.314800901577761,-0.3801489169023897,1.0656150600454397,1.09676379040248
2012-04-25,54.10133087363288,1.1852776577856883,2.348475701780863,1.3361687024914692,1.0553948975001608,-0.5260139275596342,53.572173346366895,0.804781454809822,2.3416036308623296,1.151232678311609,1.0622367230908387,-0.3175352550383384
2012-04-26,53.20921588105233,-1.6627173610132218,2.346516148325359,-0.0834742053596238,1.0580813712683597,0.2542233622186127,53.401097128105846,-0.3198488058733684,2.3369443406798656,-0.19917682798777925,1.0581202046035807,-0.3882859159619355
2012-04-27,53.00054121167744,-0.39294871506485585,2.303835456009369,-1.8356414485319106,1.0578554408260523,-0.021355121936966065,53.22766570605187,-0.3252997978814509,2.304411764705882,-1.401879451892618,1.0608168474792596,0.25452802657514384
2012-04-30,53.6561774567965,1.2294481056633888,2.3025603511338697,-0.055362368387446015,1.0574405896556107,-0.039223935542103544,53.75444264943457,0.9848024288665602,2.3,-0.19163212507644634,1.0637468030690538,0.27581733750480647
2012-05-01,53.74717103136114,0.16944275502828177,2.3133823529411766,0.46889757214281236,1.056766893395207,-0.06373038489426858,53.75202330851408,-0.004500828669851131,2.3113242345997786,0.49114990783676316,1.0599425470794765,-0.3582689773803528
2012-05-02,53.972915646924456,0.41913249979570466,2.336249439210408,0.9836164090951338,1.0587293967034725,0.18553602579416198,54.009156311314584,0.4772284262625437,2.340172867343104,1.2404179560470463,1.0608941418293936,0.08973767935572113
2012-05-03,54.4751749416861,0.9262733591904659,2.3223614676128643,-0.5962297782427295,1.0628697743969833,0.3903077457912088,54.42595673876872,0.7687592486202988,2.325864033421952,-0.6133204292677052,1.0682560418027434,0.6915368740560403
2012-05-04,54.0615141955836,-0.7622542244557273,2.3439035626535625,0.9233186688927253,1.0778654961181906,1.4010108779822763,54.113381674357285,-0.5759680003442291,2.3446414803392446,0.8040906079655907,1.07977638934561,1.0726521475991597
2012-05-07,54.41537746497576,0.6524237912368225,2.352941176470588,0.38483814019619755,1.075524934383202,-0.21738395634576108,54.50699533644237,0.7247542235754523,2.366601941747573,0.932264308689712,1.0740400393829996,-0.5326696787660401
2012-05-08,54.46552836145151,0.0921206517188633,2.4257592800899888,3.047847051627317,1.0628995395978935,-1.1808265047976572,54.51001697792869,0.005543431108456787,2.4321486268174475,2.7319928789374504,1.0663035536366656,-0.7229231292659886
2012-05-09,54.519339283882225,0.09874935477944824,2.441238793806031,0.6361032273390466,1.0644321292648729,0.14408565947267443,54.37249871729092,-0.2525994791377162,2.4458452722063035,0.5615702547923873,1.064118355870933,-0.2051423262517081
2012-05-10,54.681609431763654,0.2971957097954281,2.422419407359166,-0.7738816993993369,1.0723527237288706,0.7413596862712861,54.923696992662514,1.0086406847447993,2.4113821138211384,-1.4190703453701992,1.0751045178691843,1.0271261324405665
2012-05-11,54.82866043613707,0.26856128276326885,2.4310258964143427,0.35465520007160745,1.081634743419031,0.8618506176395119,54.673984556251945,-0.45569005656869166,2.4367432150313153,1.046232546624637,1.082200137080192,0.6578250116251085
2012-05-14,55.055902373646525,0.4136017938176195,2.4252187079407808,-0.23916386898699127,1.082862196940793,0.11341699130653221,55.33842872378244,1.2079586787395513,2.430690970750318,-0.24868327620205521,1.0859225671433554,0.34337851021734034
2012-05-15,55.4522792022792,0.7173740855365374,2.411517797179315,-0.5665368536313387,1.0841049919933161,0.11470364619556445,55.74115523465704,0.7251166436082812,2.4080944350758853,-0.9339823133835967,1.0812535014005602,-0.4308900448495051
2012-05-16,56.50095602294454,1.8734742079551836,2.4125985572890456,0.04480655309281323,1.0684560025032157,-1.4540136360799623,56.62582781456953,1.5746455683703253,2.4240882103477523,0.661971405063766,1.0770398880335899,-0.3904583816929916
2012-05-17,56.20628122769451,-0.5229042497646219,2.40750870213824,-0.21119268799173474,1.084305828083583,1.4725374406082876,56.20099964298465,-0.7530658955010594,2.410320432792343,-0.5695759623358443,1.0871477900552486,0.9341126578215189
2012-05-18,55.437924429740555,-1.3764600226844337,2.411779324055666,0.17723045446015329,1.0935256740511765,0.8467047188975868,55.49344856425983,-1.266957408572278,2.4114713216957604,0.047736981764168185,1.0978559117545674,0.9801546256443792
2012-05-21,56.09618304438403,1.180385574457432,2.391360831438779,-0.8502194379318984,1.0788401466793427,-1.3520513852499612,55.95714787495609,0.8321211391452366,2.392477514309076,-0.7907622253827795,1.088926862611073,-0.8166425007248512
2012-05-22,55.949465914333366,-0.26188828440849576,2.3650286650286647,-1.1072447054253143,1.0919416836929043,1.2070946893723553,55.66654829545454,-0.5206783971479112,2.365353037766831,-1.1402159078211183,1.0882124262408885,-0.0656307476042034
2012-05-23,56.26657945419529,0.5651854562545466,2.404275092936803,1.6458299074336047,1.0882383947710583,-0.33972354120003906,56.28302634898894,1.1013606563871292,2.4027072758037225,1.5668846374522039,1.0996197183098593,1.0428035322546299
2012-05-24,55.31484178001918,-1.705948437003002,2.418155521524587,0.5756626908353435,1.095943426098582,0.7055331397265872,55.03780918727915,-2.2372615058597667,2.4196581196581195,0.7030124130889548,1.1003673613564111,0.06796795147063217
2012-05-25,55.27020362150356,-0.08073091759914774,2.42832909245123,0.41983361880914005,1.0959832343695426,0.003632263038981509,55.20022461657249,0.29466335928791665,2.4198473282442747,0.007819335603131972,1.1025727304591657,0.200220591353667
2012-05-28,55.72667410312691,0.822497108632092,2.370321516900247,-2.417779747549975,1.0772815804117974,-1.7211078447960826,55.48152848279752,0.5083122810126461,2.3741721854304636,-1.9055627451378232,1.0975592747559275,-0.455742143548242
2012-05-30,55.95182789550799,0.4032183337112194,2.327269720522573,-1.8329820361889682,1.1125559582178641,3.2219220462175886,55.972476077841094,0.8809926074431651,2.3010309278350514,-3.129157122097781,1.1195698924731183,1.9855713575119116
2012-05-31,56.35335230752603,0.7150625147788858,2.298235582421173,-1.2554096266990555,1.111924649013684,-0.0567601460832623,56.372513562386985,0.7121620226526737,2.315270935960591,0.6169463658543983,1.1054609929078014,-1.2682150850317389
2012-06-01,56.89183501683501,0.9510104234604633,2.358402743753062,2.5842895951812217,1.1232990547418717,1.0177508309860834,56.92558792558793,0.9763248443376504,2.3567921440261865,1.7774717736134038,1.1262569444444444,1.863725978701751
2012-06-04,57.62487949441211,1.2802576343695193,2.3398121682319313,-0.7913930246728262,1.1265924400544485,0.2927596884068004,57.301311591634175,0.6578573395040976,2.3316953316953315,-1.0705820231118213,1.13556023884791,0.822643575108327
2012-06-05,56.92307692307693,-1.2253581374686462,2.330070382655125,-0.41721818919433495,1.1227692521352686,-0.3399356905619405,56.7383210396909,-0.9873674840034319,2.305267390430237,-1.139893892167687,1.1270076048280193,-0.7560148775070705
2012-06-06,55.41915355398807,-2.6775562713539536,2.3196831683168315,-0.4467863297862973,1.1160281363108653,-0.602210475303655,55.07177847326167,-2.9812440997075917,2.33234706117553,1.1678408716135236,1.110121374202839,-1.5096627410746966
2012-06-07,55.6626590486873,0.43842619965221985,2.314406983262593,-0.22771189862634822,1.098961937716263,-1.541003412884713,55.529473500087455,0.8276536320747319,2.3133306484091825,-0.8186757741897588,1.1053690807799443,-0.4290066518593122
2012-06-08,55.895472586140286,0.417385755802524,2.3479079669204945,1.4371212841104541,1.1099564080209243,0.995470123930571,55.8918729155696,0.6505049616982284,2.3482546201232033,1.4984012145673353,1.1137320741518013,0.7537315679209802
2012-06-11,55.80095051719318,-0.16924819772041744,2.3160438144329896,-1.3664227145720798,1.1105856169147308,0.056671650757415815,55.798460461861445,-0.16727047482740787,2.3215812827753126,-1.142379645939795,1.1083680845148736,-0.4827865238013859
2012-06-12,55.74631248056927,-0.09796392941465726,2.3322355209253756,0.6966780958825525,1.1116621891575393,0.09689039395952143,55.57532826537663,-0.4006912175177568,2.3235270541082165,0.08377722565733325,1.1097426343752157,0.12393881194368989
2012-06-13,55.955219239141705,0.3740450089151359,2.358274078862314,1.110277033520135,1.109710134996231,-0.17575213687096441,55.99411153446484,0.7507167493860045,2.372206420154409,2.0734187860261932,1.1076053442959917,-0.19277901003333098
2012-06-14,57.01411623895518,1.8747176093046214,2.354245580808081,-0.17097006809370097,1.0857774947206114,-2.180252621437591,56.634766511822846,1.137651192462208,2.3558718861209966,-0.6909614419741694,1.0886270560590803,-1.728301671256044
2012-06-15,56.64926931106472,-0.6419801401943204,2.356700047687172,0.1042027352783359,1.0981384055038446,1.1320072150911422,56.710181856260256,0.13307228359478174,2.3621556886227544,0.26637428958530274,1.0982829716757927,0.8830704731893915
2012-06-18,56.747235882947926,0.17278591802947219,2.3467423883893357,-0.42342068858410853,1.0937079860177468,-0.40426423467265354,56.55599207314953,-0.27226112264120417,2.340039447731755,-0.940684226657651,1.0969116655428186,-0.12493710471955383
2012-06-19,57.21940214326001,0.8286090912867472,2.3568253968253967,0.42873938855634286,1.0932112068965518,-0.0454318688453928,56.91638795986622,0.63521554485515,2.355803749501396,0.6714176913035441,1.0949610565526584,-0.1779856544989647
2012-06-20,56.9164112860615,-0.5309316328349745,2.357564486132449,0.0313546113688723,1.1083824941692961,1.3782313617826643,57.17106200997862,0.44645484353846854,2.3528935653581544,-0.12360890153634285,1.1036945304437564,0.7944418285655883
2012-06-21,58.32929691866314,2.4520764329809097,2.3640105367138626,0.2730467928636515,1.0902569816839611,-1.6488308631366522,58.16385757338989,1.7216296486762594,2.3625875566543058,0.4111565586502719,1.0905266829438438,-1.200244122849521
2012-06-22,58.77123888826376,0.7548113504703302,2.3564746430329886,-0.3192849800748965,1.0913079816130382,0.09635285018512046,58.45295648940126,0.49581102103370966,2.3551171393341552,-0.3166973791451255,1.0972425828970331,0.6139514942090085
